@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-14-weka.filters.unsupervised.attribute.Remove-R1-13-weka.filters.unsupervised.attribute.Remove-R1-13-weka.filters.unsupervised.attribute.Remove-R1-28

@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.371782,0.681139,0.362188,68
0.384653,0.794599,0.419972,68
0.414851,0.912411,0.434332,68
0.388119,0.771859,0.448818,68
0.272772,0.884477,0.377888,68
0.39604,0.782714,0.389133,68
0.392574,0.698684,0.374991,68
0.29505,0.800309,0.283001,68
0.350495,0.785569,0.435329,68
0.391584,0.685818,0.402497,68
0.316832,0.842557,0.425205,68
0.262871,0.525897,0.25964,68
0.311386,0.463387,0.224003,68
0.282673,0.511345,0.196061,68
0.364851,0.4756,0.258518,68
0.342079,0.512841,0.222136,68
0.281188,0.688673,0.338324,68
0.334158,0.642539,0.29104,68
0.393564,0.528563,0.30674,68
0.34505,0.635005,0.276336,68
0.420792,0.649884,0.260075,68
0.422277,0.62649,0.318295,68
0.380198,0.605298,0.261633,68
0.385644,0.631496,0.343808,68
0.380693,0.671316,0.211326,68
0.374752,0.627987,0.287582,68
0.415842,0.566836,0.253067,68
0.440099,0.65489,0.297487,68
0.380198,0.673794,0.308733,68
0.359901,0.574697,0.324525,68
0.430693,0.703363,0.30272,68
0.443564,0.662751,0.242039,68
0.443564,0.727084,0.355054,68
0.39901,0.874792,0.429317,68
0.6,0.505823,0.228926,69
0.531683,0.486127,0.299262,69
0.589109,0.426146,0.204192,69
0.59802,0.556309,0.286242,69
0.518317,0.578206,0.322783,69
0.562871,0.493988,0.34303,69
0.598515,0.626679,0.383431,69
0.623762,0.499459,0.274126,69
0.55198,0.725776,0.407261,69
0.661386,0.611473,0.334899,69
0.626238,0.393017,0.272133,69
0.581188,0.598418,0.350942,69
0.623267,0.341412,0.225904,69
0.569802,0.427781,0.374773,69
0.592574,0.441163,0.255185,69
0.650495,0.512841,0.284249,69
0.568317,0.505358,0.271882,69
0.600495,0.484769,0.244283,69
0.562871,0.420297,0.202073,69
0.555446,0.578533,0.282909,69
0.559901,0.460721,0.240046,69
0.54703,0.496327,0.205531,69
0.579208,0.525381,0.255185,69
0.630693,0.611938,0.315431,69
0.574752,0.472091,0.244158,69
0.592079,0.456885,0.25207,69
0.660891,0.411078,0.256525,69
0.574752,0.596594,0.337235,69
0.709901,0.477097,0.294498,69
0.673267,0.449867,0.280791,69
0.716337,0.412248,0.258643,69
0.655446,0.405745,0.206746,69
0.704455,0.569087,0.286677,69
0.648515,0.45403,0.28481,69
0.685644,0.491649,0.313187,69
0.577228,0.638187,0.364306,69
0.594059,0.556309,0.288921,69
0.560891,0.466054,0.32733,69
0.622277,0.594821,0.263408,69
0.680693,0.419128,0.258518,69
0.604455,0.427643,0.270885,69
0.625743,0.545128,0.274996,69
0.622772,0.503157,0.288268,69
0.700495,0.367334,0.207307,69
0.635644,0.497686,0.292254,69
0.612871,0.52557,0.268206,69
0.615842,0.566182,0.357733,69
0.619802,0.477939,0.285806,69
0.580198,0.493661,0.244158,69
0.575248,0.53909,0.241168,69
0.616337,0.560472,0.246402,69
0.494554,0.553127,0.31353,70
0.50198,0.451502,0.211543,70
0.467327,0.524073,0.312626,70
0.407426,0.510364,0.2897,70
0.453465,0.422448,0.182697,70
0.443069,0.487813,0.283345,70
0.39604,0.42797,0.262068,70
0.460396,0.50166,0.268767,70
0.40297,0.513873,0.280012,70
0.383168,0.603285,0.277115,70
0.404455,0.503861,0.306053,70
0.417327,0.554812,0.271103,70
0.411386,0.465261,0.215094,70
0.411386,0.461752,0.212197,70
0.421287,0.422121,0.283688,70
0.306931,0.531418,0.26587,70
0.325743,0.503157,0.23771,70
0.371782,0.54831,0.259514,70
0.455941,0.388854,0.225686,70
0.378218,0.460721,0.259422,70
0.451485,0.400224,0.173914,70
0.360891,0.470733,0.261415,70
0.39901,0.543958,0.326333,70
0.376733,0.49478,0.269889,70
0.367822,0.446873,0.257086,70
0.426238,0.39723,0.262319,70
0.476733,0.432787,0.268549,70
0.424257,0.490152,0.313187,70
0.463366,0.541618,0.30051,70
0.412871,0.459224,0.223224,70
0.619802,0.724606,0.377327,70
0.564851,0.74917,0.359726,70
0.626733,0.668788,0.420968,70
0.504455,0.638703,0.30674,70
0.561386,0.756842,0.379445,70
0.490099,0.750201,0.427634,70
0.511386,0.645583,0.380626,70
0.577723,0.758062,0.427634,70
0.533663,0.693402,0.392122,70
0.522772,0.519583,0.321066,70
0.527228,0.635383,0.303156,70
0.511881,0.62649,0.425641,70
0.54703,0.551819,0.274092,70
0.54802,0.642401,0.449689,70
0.50396,0.718431,0.416045,70
0.555941,0.745988,0.440997,70
0.583168,0.707577,0.421839,70
0.521782,0.740982,0.439658,70
0.54505,0.611662,0.385985,70
0.570297,0.813503,0.44567,70
0.647525,0.649419,0.332437,70
0.258911,0.216582,0.072362,71
0.25396,0.204696,0.053112,71
0.264851,0.22243,0.112671,71
0.190099,0.208721,0.034733,71
0.199505,0.210218,0.080493,71
0.20495,0.240957,0.122359,71
0.191089,0.198848,0.063235,71
0.20297,0.248164,0.10532,71
0.211881,0.227436,0.088062,71
0.222772,0.221588,0.089963,71
0.238119,0.214897,0.081271,71
0.192574,0.234454,0.147186,71
0.238614,0.264212,0.087066,71
0.190099,0.207036,0.092517,71
0.162376,0.218079,0.075259,71
0.247525,0.244982,0.064575,71
0.230198,0.26337,0.091738,71
0.243069,0.242315,0.120241,71
0.261881,0.23497,0.121798,71
0.267327,0.22477,0.107999,71
0.250495,0.237963,0.105881,71
0.236634,0.275582,0.071801,71
0.220297,0.21223,0.07392,71
0.225743,0.288449,0.137281,71
0.205941,0.223411,0.121581,71
0.237624,0.260703,0.108995,71
0.191089,0.221588,0.111114,71
0.184158,0.225097,0.123917,71
0.205941,0.215224,0.110335,71
0.244554,0.424976,0.133822,71
0.243069,0.512703,0.234813,71
0.210396,0.458709,0.189706,71
0.220297,0.538436,0.225778,71
0.173267,0.4654,0.202073,71
0.186139,0.355776,0.115443,71
0.185149,0.443176,0.230141,71
0.162871,0.441679,0.183258,71
0.191584,0.448181,0.187495,71
0.164851,0.558133,0.22824,71
0.14802,0.457073,0.246494,71
0.210891,0.457401,0.218552,71
0.20198,0.418612,0.175689,71
0.209901,0.44032,0.261758,71
0.214851,0.50283,0.293376,71
0.158911,0.433818,0.216994,71
0.189604,0.465073,0.241043,71
0.207426,0.498151,0.263533,71
0.232673,0.436484,0.264655,71
0.229703,0.543254,0.270106,71
0.202475,0.551114,0.208085,71
0.19505,0.523696,0.236714,71
0.407921,0.568006,0.342594,73
0.414851,0.667291,0.447663,73
0.362376,0.624013,0.433428,73
0.30396,0.614328,0.488223,73
0.367327,0.576055,0.400814,73
0.25198,0.527393,0.347267,73
0.335644,0.648388,0.414178,73
0.337129,0.681516,0.4224,73
0.294554,0.568848,0.372529,73
0.272277,0.772891,0.380224,73
0.311881,0.819867,0.391,73
0.278713,1,0.488315,73
0.312376,0.697703,0.390222,73
0.30198,0.701212,0.41427,73
0.290099,0.788097,0.496571,73
0.371287,0.724279,0.447227,73
0.327723,0.641042,0.381438,73
0.291584,0.68783,0.421312,73
0.306436,0.838394,0.457602,73
0.24505,0.914939,0.499904,73
0.244059,0.817339,0.450032,73
0.277723,0.742479,0.425423,73
0.292574,0.73331,0.372872,73
0.321782,0.772564,0.413834,73
0.3,0.729989,0.400127,73
0.267327,0.902915,0.482303,73
0.295545,0.781129,0.421404,73
0.24802,0.774576,0.422961,73
0.467327,0.537971,0.41072,73
0.419802,0.512376,0.333685,73
0.412871,0.481448,0.368325,73
0.44604,0.505874,0.398478,73
0.367822,0.529079,0.300945,73
0.318317,0.556636,0.39826,73
0.394059,0.609134,0.418289,73
0.338119,0.487813,0.337486,73
0.390594,0.543631,0.419629,73
0.29703,0.486127,0.332689,73
0.409406,0.5834,0.408166,73
0.361881,0.579891,0.336147,73
0.40099,0.600619,0.412059,73
0.364851,0.689843,0.402154,73
0.339109,0.594909,0.401375,73
0.338614,0.560522,0.390096,73
0.343564,0.607121,0.382342,73
0.371287,0.515231,0.334774,73
0.318317,0.474757,0.378449,73
0.329208,0.686333,0.395581,73
0.363366,0.561503,0.364181,73
0.319307,0.782626,0.506694,73
0.34901,0.67763,0.404615,73
0.370297,0.091752,0.104884,80
0.377723,0.050297,0.085291,80
0.357426,0.120994,0.201981,80
0.34505,0.087073,0.12426,80
0.34802,0.04763,0.050215,80
0.374257,0.056661,0.092081,80
0.400495,0.040939,0.002336,80
0.334158,0.046134,0.059124,80
0.335149,0.066861,0.091303,80
0.406436,0.052309,0.087627,80
0.372277,0.066861,0.070369,80
0.390099,0.072383,0.075603,80
0.410396,0.072383,0.070369,80
0.411386,0.069201,0.070369,80
0.301485,0.03743,0.112236,80
0.358416,0.050297,0.086069,80
0.379208,0.060686,0.034515,80
0.396535,0.042952,0.075603,80
0.512871,0.206897,0.188835,80
0.490099,0.17363,0.161672,80
0.412376,0.209237,0.181266,80
0.470792,0.159921,0.131829,80
0.437624,0.18734,0.173696,80
0.421287,0.192861,0.134166,80
0.403465,0.210734,0.180487,80
0.407921,0.190849,0.169241,80
0.401485,0.185,0.13862,80
0.408911,0.183504,0.139399,80
0.479703,0.171291,0.120584,80
0.339604,0.201376,0.117687,80
0.405941,0.174473,0.122142,80
0.468812,0.183504,0.155099,80
0.40495,0.177982,0.149087,80
0.416832,0.193515,0.164008,80
0.437624,0.180648,0.135505,80
0.416832,0.190006,0.177372,80
0.392574,0.194358,0.17136,80
0.424752,0.210734,0.149866,80
0.420792,0.214243,0.173135,80
0.423267,0.255182,0.182044,80
0.434158,0.199037,0.152763,80
0.39505,0.22594,0.190175,80
0.45495,0.194358,0.15432,80
0.44604,0.199037,0.156439,80
0.472277,0.228795,0.155099,80
0.54703,0.217752,0.174475,80
0.466832,0.241146,0.205875,80
0.425743,0.219764,0.172356,80
0.466832,0.232958,0.198523,80
0.40495,0.2236,0.156656,80
0.422772,0.22477,0.161111,80
0.519802,0.391898,0.450376,81
0.492574,0.467601,0.492242,81
0.559901,0.565012,0.550931,81
0.481683,0.486127,0.467976,81
0.522277,0.582231,0.495139,81
0.444059,0.574886,0.520527,81
0.479703,0.605625,0.513736,81
0.486634,0.629018,0.57909,81
0.542574,0.574043,0.589339,81
0.525248,0.589765,0.522302,81
0.535644,0.636364,0.50327,81
0.531188,0.517571,0.486448,81
0.530198,0.478128,0.459285,81
0.506436,0.511206,0.508503,81
0.528218,0.641696,0.502273,81
0.447525,0.536613,0.48623,81
0.571287,0.517244,0.480436,81
0.425743,0.581904,0.514515,81
0.529703,0.520564,0.496136,81
0.515347,0.521407,0.506167,81
0.487624,0.527255,0.464518,81
0.50396,0.56183,0.481558,81
0.484158,0.544801,0.456731,81
0.544554,0.556497,0.503487,81
0.490594,0.524916,0.489127,81
0.488614,0.583073,0.578311,81
0.377228,0.577225,0.530994,81
0.511881,0.489309,0.46564,81
0.542574,0.463576,0.41041,81
0.470792,0.457401,0.485451,81
0.510891,0.589438,0.535105,81
0.529703,0.622,0.52386,81
0.529703,0.529267,0.516073,81
0.539604,0.592758,0.516634,81
0.519802,0.614982,0.528658,81
0.473267,0.555843,0.490685,81
0.49604,0.459929,0.415643,81
0.567327,0.475789,0.500934,81
0.522277,0.50854,0.530994,81
0.550495,0.536613,0.514515,81
0.493564,0.476116,0.492803,81
0.457921,0.252515,0.245841,81
0.44703,0.230291,0.230702,81
0.50396,0.280588,0.274904,81
0.453465,0.311327,0.300853,81
0.495545,0.402425,0.325337,81
0.409406,0.338092,0.290822,81
0.454455,0.37117,0.366986,81
0.541089,0.403595,0.358076,81
0.461386,0.320358,0.31945,81
0.469307,0.366818,0.311755,81
0.764356,0.530437,0.421312,82
0.837129,0.583073,0.476542,82
0.806436,0.478971,0.416639,82
0.701485,0.511722,0.400161,82
0.712376,0.565855,0.437573,82
0.908416,0.527771,0.434893,82
0.860891,0.543304,0.420533,82
1,0.567025,0.498815,82
0.954455,0.52557,0.481775,82
0.990099,0.645721,0.448818,82
0.881188,0.57203,0.453273,82
0.955446,0.510364,0.459067,82
0.94604,0.525897,0.488131,82
0.922277,0.509383,0.4172,82
0.84802,0.555001,0.416639,82
0.878218,0.559164,0.442806,82
0.834158,0.598606,0.473988,82
0.816832,0.647407,0.46106,82
0.874257,0.581715,0.435454,82
0.826238,0.570207,0.458506,82
0.931188,0.483976,0.390691,82
0.986634,0.492164,0.362967,82
0.977228,0.515558,0.420315,82
0.836634,0.537455,0.40773,82
0.857921,0.569037,0.47053,82
0.941584,0.580734,0.442806,82
0.981188,0.573716,0.428664,82
0.916832,0.615825,0.452712,82
0.843564,0.602116,0.457945,82
0.889109,0.616995,0.472088,82
0.915347,0.654752,0.463739,82
0.781683,0.517571,0.422869,82
0.719307,0.530764,0.495918,82
0.762376,0.717261,0.519966,82
0.743069,0.655267,0.523081,82
0.664356,0.642401,0.483894,82
0.691584,0.581388,0.470312,82
0.653465,0.639219,0.519187,82
0.757921,0.612316,0.4781,82
0.637129,0.697049,0.511275,82
0.70297,0.694333,0.54414,82
0.720792,0.774903,0.591114,82
0.80396,0.769055,0.563047,82
0.702475,0.738643,0.56828,82
0.759406,0.769382,0.533548,82
0.772277,0.755672,0.535448,82
0.777723,0.769897,0.57096,82
0.783168,0.685164,0.486791,82
0.819802,0.725449,0.529093,82
0.722772,0.746831,0.518409,82
0.806931,0.682824,0.483894,82
0.255941,0.089928,0.125039,83
0.39703,0.235813,0.278363,83
0.436139,0.24517,0.30509,83
0.481188,0.329577,0.313656,83
0.483663,0.294486,0.301414,83
0.49703,0.320873,0.323126,83
0.522277,0.33257,0.344495,83
0.476238,0.365837,0.350725,83
0.502475,0.329388,0.418884,83
0.495545,0.345764,0.338265,83
0.486139,0.388062,0.395832,83
0.49901,0.408739,0.444054,83
0.503465,0.368177,0.330913,83
0.536634,0.446546,0.391813,83
0.506436,0.323867,0.333032,83
0.576238,0.311843,0.321787,83
0.550495,0.442194,0.359073,83
0.548515,0.345764,0.367764,83
0.537624,0.363309,0.349511,83
0.559406,0.339915,0.324123,83
0.508911,0.401771,0.358637,83
0.562376,0.315352,0.356084,83
0.592574,0.357977,0.315774,83
0.564851,0.280777,0.295277,83
0.563366,0.394564,0.338483,83
0.531683,0.357134,0.315992,83
0.506931,0.019558,0.094979,83
0.640594,0.341601,0.330352,83
0.505941,0.232304,0.322565,83
0.487129,0.322886,0.34272,83
0.462871,0.297152,0.294841,83
0.475743,0.329061,0.373559,83
0.44505,0.290134,0.303968,83
0.510396,0.27474,0.305308,83
0.459406,0.27928,0.319668,83
0.509406,0.265382,0.306087,83
0.469307,0.335564,0.359977,83
0.419802,0.278437,0.287489,83
0.49703,0.369673,0.377235,83
0.423762,0.396576,0.418322,83
0.365347,0.365322,0.395271,83
0.420297,0.342255,0.380132,83
0.515347,0.289292,0.328577,83
0.671287,0.444207,0.426327,83
0.553465,0.443553,0.372998,83
0.50396,0.437189,0.38524,83
0.506931,0.477474,0.414864,83
0.478218,0.403595,0.405737,83
0.541584,0.328734,0.300292,83
0.478218,0.439528,0.36331,83
0.494059,0.438031,0.358076,83
0.327723,0.203715,0.167902,84
0.306436,0.237309,0.189614,84
0.34505,0.187013,0.192511,84
0.391584,0.058346,0.083951,84
0.426733,0.048146,0.088405,84
0.385149,0.033594,0.088405,84
0.348515,0.057504,0.09286,84
0.39505,0.049643,0.059903,84
0.35396,0.034764,0.144415,84
0.286634,0.046461,0.092081,84
0.30099,0.049643,0.086848,84
0.291089,0.057831,0.083172,84
0.314851,0.03626,0.050215,84
0.30198,0.088758,0.12426,84
0.316832,0.079728,0.098093,84
0.319802,0.091098,0.113793,84
0.291089,0.065503,0.098093,84
0.345545,0.063679,0.118248,84
0.292079,0.072194,0.107781,84
0.324752,0.085061,0.099651,84
0.332673,0.094934,0.103327,84
0.365842,0.081225,0.127936,84
0.344059,0.068685,0.113015,84
0.29802,0.087916,0.125039,84
0.293069,0.078885,0.115351,84
0.320297,0.087916,0.099651,84
0.35495,0.093437,0.088405,84
0.283168,0.089412,0.09286,84
0.345545,0.091425,0.125817,84
0.344554,0.058158,0.113015,84
0.340099,0.066019,0.052551,84
0.288614,0.054322,0.093639,84
0.325743,0.059327,0.087627,84
0.298515,0.090255,0.104884,84
0.341089,0.089928,0.082393,84
0.308416,0.056661,0.10856,84
0.34703,0.094607,0.105663,84
0.355941,0.052309,0.071927,84
0.35297,0.068358,0.119805,84
0.333663,0.078558,0.077939,84
0.324257,0.106958,0.176593,84
0.312871,0.062836,0.09286,84
0.395545,0.080898,0.09286,84
0.307921,0.08174,0.077939,84
0.321287,0.082394,0.13996,84
0.323267,0.100128,0.088405,84
0.291584,0.073879,0.071927,84
0.340594,0.106958,0.154881,84
0.363861,0.076219,0.094418,84
0.322277,0.093437,0.079496,84
0.322772,0.080709,0.145193,84
0.495545,0.457728,0.429786,85
0.466832,0.372013,0.362531,85
0.419307,0.387873,0.377235,85
0.446535,0.391055,0.345491,85
0.477723,0.451552,0.408291,85
0.523762,0.452206,0.380132,85
0.501485,0.421467,0.450158,85
0.526733,0.482807,0.39337,85
0.490594,0.380855,0.414864,85
0.523762,0.43583,0.397389,85
0.524752,0.459413,0.36954,85
0.521287,0.567867,0.435237,85
0.504455,0.421983,0.371658,85
0.49604,0.483976,0.407948,85
0.450495,0.451552,0.391034,85
0.533168,0.463249,0.411967,85
0.486634,0.419128,0.387701,85
0.500495,0.467928,0.384243,85
0.55297,0.436019,0.39337,85
0.480693,0.482291,0.446482,85
0.485644,0.542134,0.430003,85
0.54505,0.487486,0.426327,85
0.518317,0.523746,0.446482,85
0.525248,0.494831,0.397825,85
0.497525,0.512892,0.421094,85
0.49703,0.505685,0.421873,85
0.497525,0.538763,0.406516,85
0.483663,0.492818,0.450376,85
0.407921,0.264728,0.332253,85
0.429208,0.432321,0.405737,85
0.447525,0.419128,0.369883,85
0.40495,0.344267,0.348171,85
0.477723,0.442522,0.478443,85
0.468317,0.423291,0.40284,85
0.538614,0.385207,0.354401,85
0.526238,0.323024,0.323905,85
0.560396,0.439855,0.382125,85
0.538119,0.324382,0.340819,85
0.431188,0.330885,0.335929,85
0.543069,0.354794,0.334807,85
0.546535,0.387219,0.36197,85
0.438119,0.344267,0.36331,85
0.564851,0.359473,0.337143,85
0.560891,0.352782,0.358637,85
0.463861,0.320685,0.348296,85
0.55198,0.479952,0.422216,85
0.480693,0.477424,0.405737,85
0.480693,0.477612,0.391813,85
0.468317,0.422637,0.352843,85
0.54703,0.382867,0.362531,85
0.536634,0.427177,0.401936,85
