@relation 'keystroke_logicalstrong_secondorder'

@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
155.615385,0.173538,0.312655,-0.016598,6.322189,7.490375,0.867295,6017,331.181514,202
154,0.190154,0.367246,-0.243368,5.950558,7.783101,0.990421,5053,333.660174,202
156.461538,0.194215,0.389578,0.132337,5.832759,7.878996,1.003254,5872,315.794352,202
157.615385,0.186462,0.389578,0.007033,5.924521,7.806122,0.873114,5375,314.454241,202
150.230769,0.226338,0.399504,0.71879,3.447881,9.134789,0.964865,5077,312.263574,202
160.846154,0.187569,0.369727,0.300875,3.845721,8.995822,0.939827,5213,319.756599,202
101.461538,0.202708,0.382134,-0.071757,6.344899,7.456131,0.719684,7902,328.3271,203
103.076923,0.2112,0.37469,-0.551035,6.351242,7.446451,0.665616,7165,334.392494,203
94.076923,0.173169,0.401985,0.021087,6.058769,7.695805,0.821135,7946,335.864285,203
94,0.183138,0.367246,0.245636,6.15372,7.61111,0.945721,6379,347.025181,203
92.615385,0.197908,0.441687,0.275943,5.16633,8.310412,0.968518,6036,356.167125,203
95.846154,0.193108,0.367246,0.38481,5.837674,7.856112,0.816827,7298,343.942324,203
98.769231,0.227446,0.449132,-0.137782,5.377999,8.194339,0.775534,7596,330.933189,203
104,0.218954,0.416873,0.146806,5.800391,7.899185,0.641112,6870,343.693012,203
102,0.189785,0.387097,0.076212,5.726827,7.95485,0.814722,6882,340.130978,203
102.384615,0.204185,0.334988,0.016967,5.557184,8.076955,0.974281,5355,353.623493,203
104,0.197169,0.411911,-0.042497,5.696819,7.976352,0.734297,6771,360.475034,203
91,0.195323,0.48139,0.060511,5.45924,8.140677,0.743395,6146,345.814543,203
106.615385,0.184246,0.387097,-0.177286,5.953125,7.77098,0.753741,5844,338.958549,203
104.384615,0.201231,0.421836,0.060085,5.937091,7.793748,0.795976,5424,349.933425,203
96.538462,0.219692,0.451613,0.046365,5.980348,7.764949,0.800066,6094,336.491501,203
107.615385,0.202338,0.409429,0.077846,5.875739,7.841057,0.784727,7651,334.610196,203
123.846154,0.218585,0.42928,-0.134098,3.263516,9.223466,0.641385,10966,336.011943,203
125.307692,0.175015,0.369727,0.00625,3.255907,9.233665,0.76281,7021,348.720369,203
103.538462,0.191262,0.330025,-0.066796,3.019399,9.316437,0.899522,6166,356.892205,203
112.153846,0.184246,0.352357,-0.283713,3.07861,9.285543,0.825786,6083,349.390582,203
108.307692,0.194585,0.352357,-0.179047,3.152508,9.276024,1.046007,7994,342.063865,203
108.461538,0.204923,0.431762,-0.131013,3.105314,9.278027,0.920534,6553,345.205694,203
110.153846,0.201231,0.39206,0.119952,3.145866,9.261048,0.867431,5742,336.235407,203
124.384615,0.207138,0.406948,-0.03787,2.793849,9.384281,1.097929,4746,340.207719,203
105.615385,0.213415,0.411911,-0.039539,2.827092,9.375337,0.994895,5237,353.224934,203
118.692308,0.208246,0.342432,-0.327545,2.868484,9.349162,1.104395,4703,346.775172,203
95.461538,0.208985,0.439206,-0.202736,2.803622,9.382658,1.206257,4376,334.166597,203
109.230769,0.238154,0.498759,-0.384902,2.308943,9.500054,1.289189,4259,331.523318,203
106.769231,0.210831,0.372208,-0.191997,2.428423,9.478207,1.263213,4486,347.245964,203
106.846154,0.207138,0.377171,-0.316322,2.946767,9.318532,1.025557,6247,325.258445,203
119,0.240369,0.377171,-0.288582,2.824836,9.368834,1.017108,4959,354.067354,203
86.538462,0.214154,0.416873,-0.395366,2.456278,9.467249,0.888891,5061,323.290334,203
125.538462,0.209354,0.399504,-0.148602,3.124709,9.260738,0.832102,5960,339.348643,203
107.769231,0.216738,0.349876,-0.330665,3.569317,9.105264,0.811832,6112,359.749312,203
110.769231,0.218585,0.401985,-0.357496,3.969586,8.918666,0.927143,6570,348.144731,203
91.307692,0.191631,0.394541,-0.066451,6.88836,6.975449,0.618085,9197,350.617366,203
91.538462,0.179077,0.33995,-0.905538,6.977671,6.821691,0.959268,7379,351.401733,203
94.538462,0.167631,0.327543,-1.028102,6.957009,6.829967,0.71735,7488,343.690491,203
93.384615,0.197908,0.364764,-1.242407,6.983173,6.750567,1.082911,5185,352.574678,203
98.769231,0.194954,0.389578,-0.969364,6.930535,6.859952,0.956449,5296,351.711093,203
92.076923,0.196431,0.434243,-0.662031,7.282172,6.510709,1.022357,5153,343.498991,203
93.461538,0.195323,0.384615,-0.7908,7.078365,6.736351,1.212631,5353,338.902979,203
99.538462,0.207138,0.424318,-0.933946,6.981883,6.818871,1.038578,5501,346.359173,203
106.769231,0.268431,0.588089,-0.959143,7.157236,6.630339,1.095377,4482,350.938358,203
92.769231,0.196062,0.426799,-1.051584,7.095953,6.680191,1.164753,4443,336.983044,203
92.230769,0.193477,0.382134,-1.095152,7.06606,6.707114,0.954307,4932,351.959564,203
92.307692,0.222646,0.359801,-0.790017,6.883295,6.932618,1.224295,4777,349.303447,203
78.846154,0.205292,0.449132,-1.029311,6.991449,6.79128,1.023719,4848,337.214711,203
89.384615,0.178338,0.382134,-1.043101,7.242495,6.52108,1.10345,4891,352.791075,203
90.307692,0.190154,0.372208,-0.792492,7.068835,6.744892,1.090327,4792,342.781423,203
84.076923,0.221908,0.466501,-1.281934,7.099832,6.601908,0.834117,6111,340.612478,203
93.461538,0.224862,0.439206,-1.389938,6.686499,7.019132,0.749688,6583,326.352688,203
86.461538,0.199015,0.389578,-1.261572,6.591226,7.131406,0.747803,7117,321.673906,203
91.153846,0.215262,0.414392,-1.231287,6.625378,7.096552,0.868152,6126,332.46448,203
93.076923,0.202338,0.493797,-1.379359,6.670419,7.020375,0.967815,4610,323.311998,203
94.692308,0.184615,0.337469,-1.297174,4.287313,8.669922,1.046561,4671,338.510296,203
87.230769,0.178708,0.342432,-0.963632,3.924373,8.890857,0.72113,6180,329.088463,203
108.230769,0.219692,0.503722,-1.513964,3.924638,8.80066,0.708063,5660,320.546344,203
87.230769,0.192,0.419355,-2.13267,3.772617,8.734117,0.868178,6854,328.833626,203
103.076923,0.175015,0.406948,-0.712551,7.202587,6.59857,0.777064,7984,343.33558,203
94.230769,0.167262,0.334988,-0.746531,6.973055,6.838634,0.701927,6980,336.865586,203
95.769231,0.174277,0.37469,-0.335936,6.789611,7.057612,0.930311,5804,347.921432,203
103.307692,0.192738,0.459057,-0.74371,6.870346,6.934138,0.852536,6156,326.19471,203
104.846154,0.206769,0.359801,-0.594752,7.78401,5.895342,0.97589,5577,350.362168,203
101.230769,0.2016,0.414392,0.304087,7.246673,6.5828,1.009427,5217,342.046918,203
91.692308,0.138092,0.255583,0.151721,0.07605,9.805154,0.463433,10322,323.42039,1100
84.769231,0.149908,0.275434,0.150812,0.077363,9.805154,0.568256,9340,328.763432,1100
93.538462,0.156923,0.277916,0.151686,0.075809,9.805154,0.589337,9830,321.517153,1100
90,0.158769,0.282878,0.15103,0.073518,9.805154,0.675266,6482,330.330726,1100
85.846154,0.170215,0.282878,0.150432,0.072091,9.805154,0.664496,6552,322.908001,1100
86.923077,0.157292,0.272953,0.149546,0.071665,9.805154,0.608782,6727,308.405645,1100
95.692308,0.142892,0.245658,0.148095,0.070859,9.805154,0.559344,9328,343.252257,1100
91.153846,0.161723,0.26799,0.147543,0.070364,9.805154,0.645513,6747,315.780778,1100
84.384615,0.156554,0.270471,0.147451,0.070813,9.805154,0.690508,7156,336.49769,1100
90,0.1632,0.277916,0.147531,0.070744,9.805154,0.697547,6013,326.327671,1100
84.538462,0.164677,0.28536,0.148475,0.070606,9.805154,0.632029,7220,332.923634,1100
81.692308,0.151015,0.315136,0.14935,0.07117,9.805154,0.764257,5239,326.920128,1100
84.076923,0.143631,0.248139,0.149269,0.071768,9.805154,0.676897,5822,314.194729,1100
90.230769,0.152862,0.255583,0.14851,0.071101,9.805154,0.603676,7496,341.422645,1100
86.538462,0.146585,0.235732,0.149419,0.071768,9.805154,0.60048,8482,330.413025,1100
86.076923,0.166892,0.28536,0.591955,0.082623,9.788394,0.600873,8219,342.502914,1100
89.923077,0.165046,0.290323,0.591713,0.082381,9.788394,0.664032,6834,317.847607,1100
84,0.171692,0.280397,0.592139,0.082588,9.78836,0.707842,6662,320.255375,1100
93.538462,0.170954,0.282878,0.589779,0.083175,9.788486,0.631666,6922,325.331753,1100
84.692308,0.165415,0.282878,0.589653,0.083383,9.788486,0.631437,7770,313.313695,1100
86.923077,0.1824,0.292804,0.590424,0.083809,9.788394,0.662892,6251,320.475804,1100
89.307692,0.166154,0.277916,0.590827,0.083763,9.788394,0.665825,6746,318.163795,1100
84.461538,0.167631,0.28536,0.587535,0.084327,9.788567,0.740293,5322,333.666532,1100
89,0.183508,0.307692,0.581572,0.084407,9.788947,0.730318,6517,321.018483,1100
85.846154,0.180923,0.28536,0.577049,0.085155,9.789212,0.739012,5868,311.674191,1100
86,0.170954,0.270471,0.581929,0.084649,9.788912,0.813758,4900,331.96404,1100
81.461538,0.193108,0.287841,0.578545,0.083751,9.789131,0.777417,5294,311.866298,1100
90.076923,0.183508,0.290323,0.578142,0.085006,9.789143,0.737724,5334,333.34601,1100
93,0.184615,0.359801,0.585578,0.084822,9.788693,0.657495,7966,329.134194,1100
83.153846,0.178338,0.282878,0.584899,0.085455,9.788739,0.624938,7123,321.50336,1100
88.230769,0.184246,0.305211,0.585889,0.085478,9.788693,0.716507,5660,315.251153,1100
84.076923,0.2016,0.290323,0.584415,0.08557,9.788774,0.81411,4766,330.728976,1100
84.846154,0.189046,0.297767,0.583943,0.086019,9.788763,0.742897,5666,338.218807,1100
82.076923,0.180185,0.28536,0.592312,0.086375,9.788245,0.730242,5583,299.858054,1100
85.692308,0.175015,0.275434,0.582585,0.088896,9.788855,0.623556,7670,316.92319,1100
75.615385,0.175754,0.290323,0.458444,0.069501,9.795577,0.643057,11920,336.898347,1100
80.846154,0.167262,0.282878,0.458628,0.069858,9.795577,0.598562,8401,317.770004,1100
83.461538,0.158031,0.263027,0.458789,0.070261,9.795577,0.606842,6910,329.195078,1100
74.538462,0.162831,0.310174,0.458547,0.071135,9.795577,0.717642,5707,322.098867,1100
84.230769,0.1536,0.30273,0.458432,0.070894,9.795577,0.652208,6635,337.158907,1100
82.615385,0.170215,0.287841,0.458766,0.070848,9.795577,0.683516,5930,328.846756,1100
81.615385,0.166892,0.292804,0.45895,0.070825,9.795577,0.702389,5717,332.448726,1100
88.769231,0.152862,0.277916,0.458524,0.070882,9.795577,0.673587,5860,329.639777,1100
85.538462,0.1728,0.287841,0.457891,0.073173,9.795577,0.781604,5217,331.291008,1100
87.076923,0.161354,0.282878,0.458616,0.071607,9.795577,0.687366,6111,321.868226,1100
84.538462,0.164677,0.28536,0.458559,0.071676,9.795577,0.716531,6013,315.692168,1100
77.769231,0.164677,0.277916,0.455796,0.069697,9.795727,0.661964,7364,321.278189,1100
81.692308,0.147692,0.28536,0.455094,0.0682,9.795727,0.540058,8986,311.143909,1100
80.307692,0.1728,0.277916,0.454611,0.068304,9.795738,0.652235,6206,318.246773,1100
77.307692,0.172062,0.305211,0.455278,0.067889,9.795727,0.670429,6900,314.277805,1100
85.153846,0.177969,0.30273,0.45537,0.067533,9.795727,0.684117,6076,313.643003,1100
80.461538,0.160246,0.290323,0.454921,0.067636,9.795727,0.739475,5554,334.200166,1100
78.846154,0.162831,0.28536,0.455969,0.068891,9.795727,0.758073,5164,336.23413,1100
74.846154,0.1776,0.287841,0.456694,0.070353,9.795727,0.742802,5602,336.829727,1100
77.153846,0.171692,0.312655,0.456222,0.070157,9.795727,0.702101,6188,325.676113,1100
99.923077,0.178708,0.307692,0.484987,-0.141189,9.793562,0.611654,6706,324.833254,1100
87.153846,0.183877,0.30273,0.51191,-0.12771,9.792366,0.675749,6487,317.679026,1100
89,0.175385,0.28536,0.508296,-0.125189,9.792584,0.611579,6932,315.474775,1100
83.538462,0.166523,0.28536,0.509781,-0.125293,9.792573,0.688369,5887,327.57259,1100
101.461538,0.145108,0.275434,0.50429,-0.125511,9.792757,0.645154,7296,321.23951,1100
75.384615,0.129231,0.228288,0.006734,0.034647,9.8065,0.479069,12751,356.450669,1101
90.461538,0.124431,0.210918,0.004662,0.034969,9.8065,0.697519,10757,364.10931,1101
73.230769,0.124431,0.223325,0.004075,0.036546,9.8065,0.612434,11431,344.62366,1101
79.692308,0.141415,0.240695,0.004017,0.03627,9.8065,0.919811,7568,339.859695,1101
80,0.138831,0.228288,0.002774,0.036523,9.8065,0.852143,7671,349.802806,1101
79.538462,0.128123,0.223325,-0.000944,0.037122,9.8065,0.923968,5528,359.541311,1101
83.692308,0.122585,0.215881,-0.00061,0.03665,9.8065,0.953941,5811,356.548501,1101
80.769231,0.124062,0.230769,0.003096,0.036212,9.8065,0.933966,4930,329.183213,1101
85.307692,0.126277,0.228288,0.002429,0.036857,9.8065,1.016278,5200,346.073884,1101
82.153846,0.1248,0.213399,0.003269,0.035188,9.8065,1.009593,4861,369.339167,1101
77.461538,0.141415,0.238213,0.004247,0.035038,9.8065,0.89596,5278,353.094881,1101
73.846154,0.147692,0.228288,0.032264,0.072344,9.80627,1.102669,6036,342.656985,1101
78.538462,0.146954,0.210918,0.016932,0.052258,9.80642,0.979519,5618,358.520676,1101
75.769231,0.153969,0.228288,0.009462,0.037398,9.8065,0.952261,5418,346.339284,1101
70.923077,0.146215,0.233251,-0.005606,0.033392,9.8065,0.967964,5910,356.835807,1101
83.692308,0.130338,0.225806,-0.007954,0.025404,9.8065,1.011261,5000,323.389004,1101
75.076923,0.141785,0.225806,-0.010682,0.023067,9.8065,1.19066,4943,343.370401,1101
73.384615,0.148431,0.253102,-0.015413,0.021513,9.8065,1.142852,5022,344.162727,1101
77.769231,0.163569,0.258065,-0.004178,0.020673,9.8065,1.24877,4272,346.302257,1101
78.076923,0.161723,0.277916,-0.007332,0.0189,9.8065,1.015992,6509,353.235744,1101
105.923077,0.188677,0.287841,0.479001,5.168322,8.299005,0.650778,11911,338.590455,1101
86.769231,0.192369,0.292804,0.420263,5.652135,7.969803,0.623043,7489,340.78705,1101
95.692308,0.188308,0.287841,0.472383,5.841334,7.825299,0.754268,7409,332.007515,1101
92.538462,0.183508,0.300248,0.352523,5.931036,7.770382,0.842796,5378,327.887542,1101
89.615385,0.199015,0.310174,0.541205,5.867751,7.808493,0.771168,6739,332.195026,1101
99.538462,0.199015,0.297767,0.379849,5.809081,7.861626,0.663955,6553,339.639814,1101
97.153846,0.195323,0.334988,0.345364,5.778809,7.876578,0.692349,6593,325.4394,1101
87.230769,0.2112,0.287841,0.349945,5.909603,7.781535,0.743885,6106,333.331975,1101
93.307692,0.210462,0.332506,0.46642,5.628607,7.988381,0.69485,6268,334.641878,1101
101.307692,0.193477,0.282878,0.375176,5.58192,8.021773,0.64896,7201,334.816419,1101
107,0.207138,0.315136,0.271362,5.650362,7.980668,0.710006,6251,339.425115,1101
99,0.199385,0.287841,0.262545,5.636768,7.988335,0.84835,5967,334.656034,1101
95.153846,0.228923,0.310174,0.316967,5.736254,7.918074,0.738105,6432,335.534894,1101
95.153846,0.203815,0.312655,0.265192,5.721601,7.933705,0.832039,5852,326.007895,1101
98.076923,0.189785,0.30273,0.204704,5.764869,7.902097,0.895149,5235,332.577255,1101
95.538462,0.221169,0.317618,0.350198,5.804316,7.857425,0.931033,5138,335.655965,1101
92,0.210092,0.317618,0.40317,5.85159,7.836349,0.856259,5910,340.279341,1101
93.384615,0.234092,0.305211,0.405794,5.547124,8.042895,0.919566,5075,340.075325,1101
91.846154,0.195692,0.272953,0.382025,5.549748,8.045577,1.017455,4726,332.665648,1101
94.769231,0.202338,0.312655,0.343948,5.879169,7.80809,0.897072,5770,340.620501,1101
94.461538,0.221908,0.315136,0.696252,4.698736,8.548014,0.860958,8679,335.598398,1101
92.692308,0.231138,0.312655,0.503392,5.103149,8.339994,1.000201,5410,340.897462,1101
91.846154,0.245169,0.334988,0.57477,5.284015,8.219444,1.025738,4857,334.07209,1101
86.692308,0.217108,0.317618,0.558425,4.856742,8.479606,0.812009,5589,337.504219,1101
93.461538,0.217846,0.28536,0.733535,5.233667,8.230368,0.697218,8442,339.384162,1101
97.384615,0.238892,0.342432,0.575898,5.227417,8.254666,0.873901,5003,349.322826,1101
97.846154,0.250708,0.332506,0.527265,5.169358,8.299673,0.723098,6250,321.788558,1101
95.692308,0.215262,0.325062,0.484043,5.204212,8.283121,0.872839,4743,331.730766,1101
90.538462,0.233354,0.33995,0.593785,4.927774,8.439193,0.976127,4795,353.577697,1101
87.384615,0.216369,0.307692,0.468723,5.1408,8.314947,0.9051,4886,341.377651,1101
84.076923,0.181292,0.282878,0.69837,5.137036,8.294919,0.885635,4979,336.556532,1101
90.230769,0.218585,0.300248,0.619707,5.390027,8.144602,0.92802,4874,328.750587,1101
89.538462,0.216369,0.315136,0.587305,4.905501,8.452982,0.875859,4865,336.062251,1101
92.923077,0.252554,0.334988,0.68938,5.074223,8.344242,0.698185,6201,347.044374,1101
94.538462,0.247385,0.347395,0.651177,5.346287,8.171687,0.741862,5786,339.628876,1101
95,0.235938,0.330025,0.623862,5.425365,8.11761,0.680243,7154,344.802644,1101
97,0.216369,0.317618,0.526632,5.466043,8.101334,0.842887,5349,338.768482,1101
95.076923,0.200862,0.312655,0.631597,5.713693,7.928054,0.958114,4895,331.265265,1101
93.538462,0.232246,0.337469,0.632092,5.597655,8.010124,0.832673,5644,344.908278,1101
104.615385,0.235938,0.310174,0.619166,5.644538,7.972588,0.857733,5063,332.077872,1101
97.846154,0.207508,0.312655,0.576991,5.694137,7.937561,0.758236,5916,320.499975,1101
97.076923,0.183877,0.297767,0.604145,5.756041,7.890702,0.823248,5475,348.824167,1101
117.384615,0.173169,0.270471,0.357853,1.164722,9.730542,0.608208,11301,330.595452,1103
101.307692,0.180185,0.310174,0.342382,1.136716,9.734444,0.701255,8968,337.031515,1103
97.615385,0.205292,0.312655,0.336293,1.127243,9.735756,0.534006,11745,330.680249,1103
91,0.176492,0.305211,0.34107,1.124964,9.73586,0.821098,7270,316.096818,1103
98.615385,0.182769,0.292804,0.331344,1.136935,9.734778,0.865908,6019,316.920636,1103
90.615385,0.183508,0.297767,0.336581,1.136463,9.734686,0.979147,5281,322.876265,1103
100.230769,0.179446,0.30273,0.343718,1.151139,9.73266,0.792697,7097,323.931378,1103
100.769231,0.189785,0.307692,0.355976,1.159553,9.731267,0.85759,6005,319.744452,1103
95.076923,0.176492,0.300248,0.354054,1.133781,9.734387,0.783393,6872,322.971368,1103
96.846154,0.187938,0.30273,0.350279,1.134702,9.734398,0.91473,6256,329.21293,1103
104.769231,0.164677,0.28536,0.344811,1.14703,9.733144,0.937157,6664,320.883508,1103
92.307692,0.1776,0.337469,0.341277,1.121511,9.736263,0.855525,6576,321.82668,1103
95,0.168,0.275434,0.326912,1.119025,9.737023,0.660199,7766,325.3912,1103
95.230769,0.193477,0.30273,0.344535,1.127945,9.735388,0.725761,6581,317.396864,1103
97.461538,0.170954,0.287841,0.358371,1.123778,9.735354,0.763935,6507,339.902964,1103
92.076923,0.183877,0.290323,0.358163,1.109333,9.737034,0.733247,7173,330.871891,1103
93.076923,0.197169,0.325062,0.366198,1.118461,9.735664,0.627171,8381,321.105348,1103
92.769231,0.152862,0.287841,0.346894,1.150264,9.732695,0.580695,7127,313.820721,1103
98.769231,0.175754,0.305211,0.359107,1.146374,9.732706,0.585217,8901,323.906218,1103
88.846154,0.180185,0.292804,0.355735,1.114823,9.736481,0.704912,6699,315.43294,1103
99.307692,0.192738,0.334988,0.044834,6.221241,7.56067,0.710104,8405,311.763574,1103
110.076923,0.1968,0.334988,-0.140705,6.315824,7.484505,0.769412,6671,340.451091,1103
101.153846,0.197538,0.334988,-0.369847,6.418072,7.393318,0.641094,6734,314.602831,1103
109.461538,0.193108,0.337469,0.142501,6.336796,7.472373,0.563724,9966,322.111728,1103
108.923077,0.237415,0.434243,-0.142812,6.450256,7.365267,0.890221,5766,329.619772,1103
106.692308,0.213415,0.35732,-0.362227,6.246426,7.533563,0.819607,5528,321.91753,1103
105.076923,0.223385,0.332506,0.031907,6.201834,7.577441,0.900255,5204,326.503866,1103
105,0.210462,0.334988,-0.199214,6.540407,7.284082,0.911164,5893,338.220786,1103
94.846154,0.201969,0.359801,0.05387,6.316272,7.466122,0.894876,5517,315.35289,1103
98.461538,0.234831,0.416873,0.122829,6.62829,7.212325,0.94597,5233,321.770988,1103
96,0.222646,0.35732,-0.050393,6.663432,7.188648,0.810183,6480,334.809642,1103
104,0.237046,0.399504,0.235955,6.835803,6.997216,0.965403,4895,319.977369,1103
100.923077,0.203077,0.342432,0.119837,6.629487,7.215169,0.741343,5952,323.502564,1103
114.307692,0.197538,0.347395,0.268243,6.521644,7.28902,0.554922,7643,328.751567,1103
100.230769,0.2592,0.364764,-0.024667,6.465288,7.344145,0.751126,5482,332.988688,1103
105.461538,0.227077,0.369727,-0.213268,7.033232,6.808085,0.698848,6480,327.158892,1103
98.461538,0.176862,0.334988,-0.233009,6.815429,7.030067,0.817012,5436,326.40757,1103
105.846154,0.189046,0.325062,0.065864,6.46103,7.354297,0.887918,5637,335.918336,1103
97.076923,0.182769,0.322581,0.029329,6.662488,7.179797,0.839443,5870,335.136841,1103
105.769231,0.220062,0.35732,0.091118,6.689457,7.149696,0.802791,6131,322.408076,1103
105.153846,0.181662,0.307692,-0.774513,4.315192,8.745432,0.82927,6434,325.641329,1103
96.384615,0.2112,0.352357,-0.630423,3.847793,8.976069,0.874808,4983,319.985038,1103
103.230769,0.219323,0.33995,-0.08115,4.050552,8.899984,0.852321,7418,329.551841,1103
103.307692,0.214523,0.344913,-0.226321,4.051519,8.904278,0.99216,5300,322.550192,1103
105.384615,0.214154,0.342432,-0.87957,4.03324,8.87816,0.871731,5129,322.701262,1103
101.538462,0.2256,0.379653,-0.177746,4.295071,8.799785,0.87229,5477,327.05779,1103
104.384615,0.244431,0.389578,-0.589181,4.550457,8.645566,0.919645,4768,330.541838,1103
106.076923,0.229662,0.37469,-0.198373,4.468536,8.715009,0.886385,5294,331.203777,1103
107.153846,0.203446,0.327543,-0.172452,4.599745,8.63089,0.824028,6664,327.508118,1103
102,0.200862,0.332506,-0.349381,4.924159,8.446605,0.92064,5221,318.529329,1103
91.384615,0.216,0.337469,-0.217895,4.730425,8.560814,0.930992,5150,330.382589,1103
115.384615,0.193108,0.387097,-0.284829,5.675582,7.970033,0.864023,5467,324.061818,1103
96.615385,0.253662,0.37469,-0.797269,5.479418,8.073847,0.880287,4782,318.941441,1103
103.384615,0.235569,0.344913,-0.199916,5.483251,8.095245,0.969323,4543,334.505955,1103
90.923077,0.192738,0.312655,-0.313997,5.265736,8.237746,0.97058,6812,315.435556,1103
107.076923,0.226708,0.342432,-0.742502,5.790906,7.834231,0.948116,5098,314.466382,1103
106.153846,0.221908,0.33995,-1.059216,5.554525,7.990384,0.970794,4864,328.576608,1103
98.846154,0.204185,0.322581,0.003706,5.359225,8.183416,0.897149,5475,320.889398,1103
99.692308,0.199385,0.332506,-0.202368,4.785929,8.532993,1.024313,5068,326.037075,1103
95,0.219323,0.325062,-0.32187,5.293868,8.23092,0.810991,5615,315.680063,1103
114.230769,0.208985,0.310174,1.48825,6.628681,7.052524,0.862796,10138,348.746129,1104
109.461538,0.275446,0.325062,1.401172,6.643219,7.065554,0.827725,5898,339.930199,1104
114.846154,0.251446,0.327543,1.093943,6.375563,7.360087,1.166715,4337,338.30429,1104
116.384615,0.246277,0.342432,1.044896,6.505909,7.246834,1.030715,7739,331.89389,1104
112.384615,0.238523,0.347395,1.0226,4.557282,8.583305,0.929292,4578,338.001443,1104
107.692308,0.240369,0.320099,1.218994,6.020105,7.638516,1.111106,5179,330.725054,1104
109.307692,0.232615,0.322581,1.310538,5.505352,7.985031,1.234943,4109,350.059242,1104
103.923077,0.237785,0.347395,1.172791,5.789882,7.816332,0.998486,4598,332.193202,1104
115.461538,0.258092,0.33995,1.335965,5.581874,7.936756,1.073694,5223,360.142228,1104
112.384615,0.250338,0.35732,1.192692,5.929287,7.710998,0.926828,5015,341.880484,1104
108.615385,0.255138,0.347395,0.858989,5.609465,7.992548,1.029994,5880,331.558171,1104
109.769231,0.245908,0.347395,1.172261,4.08894,8.809569,0.937161,4654,321.810776,1104
115.846154,0.289108,0.362283,1.232565,3.939889,8.890523,0.846667,5168,327.17183,1104
113.923077,0.269538,0.364764,0.958786,3.763777,8.996121,1.012064,6170,342.041812,1104
111.307692,0.273969,0.364764,1.102277,3.690271,9.015873,1.041604,4338,324.977556,1104
106.923077,0.272492,0.330025,1.503305,4.176489,8.741207,1.088854,4135,349.207053,1104
113.307692,0.242215,0.320099,1.137833,4.182567,8.7935,1.133049,4277,336.593173,1104
105.692308,0.215631,0.297767,1.010837,4.11302,8.841683,0.91263,5366,332.351307,1104
104.461538,0.296862,0.362283,1.146926,4.089296,8.833787,0.938226,6285,306.95778,1104
112.076923,0.257723,0.327543,1.094726,3.65544,9.03147,0.783264,5622,333.082011,1104
108.692308,0.222646,0.312655,1.420947,2.72299,9.297675,0.974134,6239,342.755316,1104
115.153846,0.2352,0.322581,1.955821,2.938388,9.109822,1.140809,4737,343.521306,1104
122.153846,0.232985,0.310174,1.159093,2.605168,9.374669,1.015128,5656,338.197029,1104
115.153846,0.225969,0.320099,1.886286,2.516064,9.274723,0.875406,5257,340.034212,1104
123.461538,0.221908,0.300248,1.481447,3.661724,8.967678,0.98949,4731,356.66834,1104
114.076923,0.214892,0.320099,1.329219,3.201451,9.16543,0.991202,5605,334.739117,1104
113.461538,0.241846,0.30273,0.909071,4.533168,8.639534,1.001267,5337,346.953557,1104
120.692308,0.2256,0.30273,1.461131,4.21193,8.722008,0.991503,4678,339.20054,1104
110.230769,0.279508,0.334988,1.645093,3.456398,8.996903,1.149291,4186,344.376311,1104
119,0.275815,0.334988,1.362738,3.859591,8.904727,1.00178,4741,344.260533,1104
119.461538,0.240369,0.332506,1.220272,3.656936,9.009392,1.018954,5229,352.924318,1104
120.461538,0.300554,0.352357,0.442467,4.841018,8.39246,1.087229,4330,342.129152,1104
113.846154,0.258462,0.322581,1.727819,3.908868,8.818789,1.172999,4070,332.448571,1104
111.230769,0.253292,0.330025,1.76364,4.121089,8.709991,1.203692,4126,343.772868,1104
118.461538,0.242585,0.344913,1.45983,3.335238,9.098001,1.085709,4423,338.515761,1104
115.076923,0.263631,0.334988,1.127059,4.52701,8.457575,0.965773,4514,342.294566,1104
118.538462,0.284677,0.359801,2.173187,3.725758,8.790565,1.115242,4062,328.840146,1104
120.153846,0.280985,0.352357,2.39571,3.905254,8.659862,1.148052,4001,338.61277,1104
116.769231,0.261785,0.347395,2.269024,3.191736,8.972547,1.141728,3979,330.700212,1104
122.307692,0.260308,0.349876,2.09183,3.558716,8.881752,1.139767,4162,343.253748,1104
113.846154,0.212308,0.30273,1.066778,5.68372,7.911881,0.886129,6088,325.229456,1104
117.923077,0.220431,0.359801,1.027584,6.232441,7.493276,1.06932,4143,336.372532,1104
115.846154,0.244062,0.35732,0.672828,5.539342,8.046946,0.748716,7755,324.787755,1104
114.384615,0.239631,0.322581,0.592887,5.561707,8.042561,1.058259,4350,336.079168,1104
113.923077,0.232985,0.312655,0.501885,5.510693,8.09018,1.056042,4815,327.604401,1104
111.384615,0.241108,0.372208,0.269555,5.345343,8.208244,1.04707,4363,322.477259,1104
