@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute user_id {1,8,22,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,100}
@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric

@data
55,0.157468,0.922656,0.541182,0.215305,0.777934,0.594358,0.818762,0.666667,0.926518,0.046625,0.928744,0.091937,0.096282,0.314051,0.193548
55,0.146329,0.980469,0.498929,0.267272,0.755096,0.604086,0.782274,0.666667,0.922341,0.090222,0.926593,0.095223,0.106821,0.338667,0.16129
55,0.106835,0.8125,0.570701,0.164388,0.709408,0.515564,0.706249,0.666667,0.94892,0.100401,0.778959,0.082646,0.124308,0.338667,0.225806
55,0.091646,0.958594,0.490826,0.236399,0.650277,0.571984,0.735859,0.666667,0.948791,0.109105,0.807998,0.091524,0.158023,0.353436,0.16129
55,0.136709,0.939063,0.494299,0.200757,0.675698,0.593385,0.711209,0.666667,0.944075,0.132656,0.667884,0.09615,0.114942,0.348513,0.225806
55,0.052152,0.7625,0.622215,0.13676,0.636387,0.473735,0.666748,0.666667,0.988683,0.0357,0.55996,0.072895,0.206133,0.284513,0.258065
55,0.066329,0.879688,0.618163,0.307682,0.624304,0.422179,0.735154,0.666667,0.990569,0.038858,0.547165,0.065066,0.150279,0.368205,0.225806
55,0.066835,0.977344,0.637263,0.40988,0.644527,0.412451,0.702745,0.666667,0.989553,0.042221,0.611252,0.063754,0.146337,0.466667,0.322581
55,0.130633,0.921094,0.606008,0.20074,0.665756,0.548638,0.820898,0.666667,0.976412,0.068988,0.608197,0.085648,0.106949,0.565128,0.322581
55,0.078481,0.261719,0.640736,0.707714,0.579343,0.384241,0.738402,1,0.481265,0.003717,0.477857,0.058596,0.117017,0.422359,0.322581
55,0.062278,0.324219,0.649997,0.8023,0.54362,0.422179,0.561674,1,0.465017,0.021174,0.471186,0.064592,0.157533,0.338667,0.322581
55,0.103291,0.367969,0.660416,0.930319,0.566278,0.491245,0.750569,1,0.474329,0.027979,0.465028,0.075389,0.117087,0.417436,0.354839
55,0.131646,0.248438,0.673728,0.812484,0.571251,0.487354,0.804223,1,0.471419,0.016709,0.46671,0.074649,0.092695,0.486359,0.290323
55,0.099747,0.974219,0.652312,0.177913,0.676324,0.605058,0.780087,0.666667,0.987991,0.090587,0.408851,0.095169,0.152132,0.417436,0.258065
55,0.121013,0.195313,0.698038,0.751384,0.559646,0.485409,0.804279,1,0.459025,0.017154,0.452136,0.074413,0.099931,0.412513,0.225806
55,0.092658,0.194531,0.680674,0.622492,0.516589,0.643969,0.756361,1,0.462051,0.025738,0.455696,0.098838,0.16882,0.510974,0.354839
55,0.092152,0.2875,0.648839,0.930319,0.515988,0.560311,0.753909,1,0.465536,0.022547,0.461473,0.085975,0.147823,0.540513,0.387097
55,0.106329,0.2375,0.678359,0.619473,0.517849,0.607004,0.753001,1,0.460709,0.033875,0.45558,0.093262,0.140683,0.525744,0.419355
55,0.118481,0.174219,0.696301,0.930319,0.535883,0.652724,0.779878,1,0.463698,0.039894,0.455014,0.100468,0.137108,0.560205,0.419355
55,0.107848,0.16875,0.728714,0.930319,0.530909,0.666342,0.773109,1,0.455087,0.035221,0.45124,0.102406,0.152334,0.555282,0.354839
55,0.108861,0.210156,0.689356,0.619438,0.519465,0.63035,0.718115,1,0.459704,0.028095,0.445012,0.096906,0.143007,0.550359,0.419355
55,0.113418,0.189063,0.680095,0.930319,0.529804,0.639105,0.808144,1,0.465463,0.028067,0.461825,0.098073,0.139367,0.545436,0.387097
55,0.439494,0.457031,0.6155,0.504074,0.3985,0.215953,0.867986,0,0.297483,0.019239,0.310283,0.033757,0.012939,0.397744,0.258065
55,0.256709,0.470313,0.624761,0.478616,0.492984,0.11965,0.862208,0,0.29335,0.003672,0.288491,0.017962,0.011991,0.382974,0.193548
55,0.324051,0.446094,0.620131,0.51644,0.426131,0.199416,0.820649,0,0.317074,0.024211,0.324104,0.031525,0.016497,0.363282,0.193548
55,0.217722,0.599219,0.412919,0.645914,0.169159,0.255837,0.796646,0,0.295205,0.027653,0.311947,0.040193,0.03115,0.382974,0.258065
55,0.438987,0.646094,0.137987,0.586996,0.320027,0.183852,0.882241,0.333333,0.760131,0.010602,0.758277,0.028524,0.010924,0.368205,0.258065
56,0.222785,0.473438,0.63518,0.487428,0.304599,0.328794,0.796275,0,0.268393,0.019566,0.299955,0.050877,0.038443,0.309128,0.129032
56,0.170633,0.483594,0.555305,0.477137,0.290456,0.261673,0.850108,0,0.263225,0.009965,0.254655,0.039931,0.039184,0.309128,0.16129
56,0.319494,0.50625,0.440123,0.478616,0.362436,0.066148,0.775043,0,0.263134,0.003414,0.259799,0.009735,0.005221,0.289436,0.193548
56,0.096709,0.824219,0.576489,0.385511,0.623751,0.320039,0.781789,0.666667,0.966964,0.013637,0.968383,0.048876,0.081222,0.304205,0.193548
56,0.118987,0.942188,0.524397,0.468433,0.599988,0.348249,0.817403,0.666667,0.956866,0.007386,0.960044,0.053102,0.072822,0.294359,0.193548
56,0.115443,0.953906,0.556231,0.522986,0.597777,0.304475,0.787586,0.666667,0.969032,0.010616,0.960943,0.046519,0.06578,0.299282,0.193548
56,0.077975,0.898438,0.560282,0.508439,0.604962,0.275292,0.702215,0.666667,0.963679,0.011885,0.95871,0.041889,0.084797,0.274667,0.193548
56,0.059241,0.871875,0.578804,0.556886,0.620892,0.215953,0.657395,0.666667,0.955053,0.008021,0.963356,0.03268,0.084742,0.230359,0.193548
56,0.080506,0.8875,0.585171,0.521532,0.630935,0.256809,0.343155,0.666667,0.959627,0.009011,0.949978,0.039033,0.076955,0.156513,0.225806
56,0.073924,0.865625,0.594432,0.507341,0.643868,0.252918,0.743673,0.666667,0.956237,0.015684,0.958235,0.038581,0.082071,0.27959,0.16129
56,0.094684,0.841406,0.608902,0.506984,0.639777,0.230545,0.756872,0.666667,0.965223,0.021549,0.866149,0.035293,0.060299,0.294359,0.193548
56,0.081519,0.850781,0.587486,0.465523,0.631488,0.274319,0.713383,0.666667,0.963196,0.023126,0.850326,0.042068,0.081846,0.264821,0.225806
56,0.037975,0.850781,0.558546,0.497528,0.60054,0.247082,0.650991,0.666667,0.96151,0.027374,0.953623,0.038067,0.141478,0.294359,0.225806
56,0.076456,0.873438,0.573595,0.498983,0.598883,0.259728,0.742782,0.666667,0.973797,0.031517,0.780646,0.040102,0.08271,0.284513,0.16129
56,0.097722,0.904688,0.585171,0.416061,0.656356,0.361868,0.758397,0.666667,0.959291,0.023258,0.961847,0.055514,0.091144,0.27959,0.225806
56,0.109367,0.940625,0.57591,0.476336,0.596328,0.329767,0.743824,0.666667,0.981703,0.026877,0.684322,0.050652,0.075157,0.274667,0.193548
56,0.083544,0.878906,0.560861,0.33314,0.605514,0.403696,0.761164,0.666667,0.975208,0.006372,0.9786,0.061692,0.116421,0.299282,0.193548
56,0.07038,0.811719,0.559704,0.289497,0.610488,0.390078,0.341015,0.666667,0.971646,0.014577,0.959001,0.05955,0.130849,0.264821,0.225806
56,0.078987,0.860156,0.61469,0.340414,0.640882,0.381323,0.779327,0.666667,0.980828,0.016224,0.802185,0.0583,0.115777,0.289436,0.16129
56,0.123544,0.903906,0.573016,0.34477,0.617166,0.413424,0.705907,0.666667,0.975762,0.005893,0.978152,0.063207,0.083461,0.294359,0.193548
56,0.108861,0.926563,0.619899,0.321787,0.669864,0.451362,0.652934,0.666667,0.974795,0.037971,0.955278,0.069534,0.103046,0.294359,0.193548
56,0.069367,0.894531,0.599062,0.354841,0.639255,0.39786,0.728764,0.666667,0.975977,0.030383,0.7549,0.061162,0.13603,0.284513,0.193548
56,0.091139,0.864844,0.623951,0.306227,0.640882,0.412451,0.744101,0.666667,0.985861,0.041954,0.679392,0.063862,0.111396,0.309128,0.193548
56,0.078987,0.926563,0.593274,0.325139,0.60883,0.444553,0.746203,0.666667,0.987908,0.069169,0.584711,0.069943,0.138439,0.299282,0.225806
56,0.096709,0.980469,0.586329,0.335322,0.61104,0.478599,0.778224,0.666667,0.985652,0.050393,0.652842,0.074281,0.122511,0.289436,0.193548
56,0.113924,0.98125,0.591538,0.248764,0.651382,0.555447,0.777196,0.666667,0.976858,0.091611,0.564856,0.087759,0.124352,0.289436,0.16129
56,0.118481,0.960938,0.573016,0.21094,0.665198,0.576848,0.781941,0.666667,0.968399,0.0713,0.740259,0.09015,0.123167,0.304205,0.16129
56,0.102785,0.928125,0.576489,0.234216,0.643645,0.527237,0.621408,0.666667,0.97351,0.03397,0.963826,0.081,0.126243,0.85559,0.83871
56,0.096709,0.913281,0.605429,0.237853,0.639224,0.508755,0.478227,0.666667,0.983196,0.001394,0.983901,0.077703,0.128073,0.550359,0.903226
56,0.097722,0.94375,0.621636,0.197847,0.687303,0.570039,0.750667,0.666667,0.975298,0.076192,0.633738,0.08923,0.145427,0.830974,0.677419
56,0.111392,0.964063,0.586907,0.27495,0.599988,0.514591,0.777638,0.666667,0.990454,0.075549,0.575219,0.081094,0.117419,0.294359,0.225806
56,0.101772,0.920313,0.549864,0.248721,0.601336,0.506809,0.75524,0.666667,0.978087,0.055569,0.70433,0.078648,0.123737,0.299282,0.193548
56,0.122532,0.957813,0.499508,0.224033,0.527041,0.553502,0.768955,0.666667,0.987916,0.080324,0.517727,0.08712,0.115429,0.328821,0.225806
56,0.110886,0.197656,0.577068,0.930319,0.548594,0.617704,0.795172,1,0.496438,0.037796,0.493826,0.095055,0.137954,0.328821,0.258065
56,0.08962,0.386719,0.609481,0.789951,0.580646,0.353113,0.729936,1,0.494415,0.022441,0.489684,0.054123,0.096149,0.299282,0.225806
56,0.08,0.171094,0.669098,0.6801,0.660224,0.428988,0.724642,1,0.504208,0.057831,0.497155,0.06712,0.13145,0.34359,0.258065
56,0.087595,0.183594,0.652312,0.734654,0.646961,0.464981,0.736943,1,0.504875,0.052194,0.494596,0.072484,0.130757,0.314051,0.225806
56,0.081519,0.192969,0.651734,0.743383,0.641988,0.464981,0.692275,1,0.503283,0.068922,0.497807,0.073128,0.140645,0.304205,0.290323
56,0.044051,0.225,0.656943,0.643731,0.646961,0.357004,0.671122,1,0.504292,0.035606,0.50321,0.054961,0.179569,0.294359,0.290323
56,0.060759,0.221094,0.662152,0.614636,0.648619,0.335603,0.653485,1,0.502918,0.048531,0.490595,0.052558,0.131496,0.338667,0.322581
56,0.073418,0.185938,0.685304,0.645186,0.658566,0.388132,0.661954,1,0.497281,0.0627,0.493187,0.061003,0.129108,0.323897,0.258065
56,0.166076,0.19375,0.695144,0.729274,0.651991,0.453307,0.841339,1,0.491743,0.081118,0.50087,0.073005,0.072865,0.358359,0.258065
56,0.083038,0.157813,0.673728,0.790299,0.636461,0.532101,0.728946,1,0.494489,0.057998,0.482161,0.08265,0.156086,0.314051,0.290323
56,0.086076,0.176563,0.670834,0.705559,0.601646,0.449416,0.719769,1,0.481514,0.050171,0.473597,0.069572,0.127569,0.368205,0.290323
56,0.023797,0.203906,0.676043,0.647368,0.655251,0.376459,0.478273,1,0.499652,0.037695,0.509635,0.057898,0.300522,0.141744,0.290323
56,0.101266,0.217969,0.680095,0.711378,0.651935,0.418288,0.662951,1,0.496806,0.050218,0.500427,0.065257,0.103423,0.284513,0.258065
56,0.092152,0.254688,0.68241,0.693921,0.665751,0.375486,0.750658,1,0.501618,0.049079,0.499699,0.058533,0.101248,0.304205,0.258065
56,0.082025,0.230469,0.681252,0.657425,0.669504,0.363813,0.692169,1,0.5039,0.05187,0.486969,0.056936,0.109388,0.34359,0.290323
56,0.052658,0.285938,0.66331,0.606635,0.665198,0.279183,0.669752,1,0.512733,0.022167,0.510942,0.042739,0.121358,0.274667,0.258065
56,0.146329,0.167969,0.755918,0.555718,0.706645,0.328794,0.707412,1,0.486992,0.062357,0.561623,0.054688,0.061769,0.392821,0.258065
56,0.046582,0.273438,0.689356,0.593542,0.721013,0.282101,0.546942,1,0.530966,0.030588,0.538529,0.043532,0.136743,0.205744,0.225806
56,0.053165,0.283594,0.633791,0.769568,0.54583,0.423152,0.63824,1,0.472195,0.055067,0.47301,0.066031,0.184081,0.323897,0.354839
56,0.053165,0.251563,0.649418,0.659734,0.58562,0.35214,0.678393,1,0.478651,0.048061,0.474408,0.0549,0.153643,0.333744,0.322581
56,0.052658,0.291406,0.684147,0.603726,0.662435,0.271401,0.661621,1,0.499222,0.031534,0.496501,0.041947,0.119177,0.264821,0.258065
56,0.035443,0.322656,0.654049,0.639435,0.643143,0.277237,0.622192,1,0.504894,0.029304,0.499311,0.042715,0.16689,0.245128,0.225806
56,0.060759,0.327344,0.652891,0.639367,0.602198,0.275292,0.681292,1,0.480861,0.020426,0.4712,0.042159,0.106086,0.269744,0.290323
56,0.078987,0.832031,0.547549,0.110562,0.634803,0.559339,0.717003,0.666667,0.969278,0.065587,0.771014,0.087296,0.172219,0.318974,0.225806
56,0.039494,0.826563,0.593853,0.337448,0.60393,0.356031,0.560699,0.666667,0.987519,0.016672,0.78367,0.054363,0.193882,0.210667,0.193548
56,0.081519,0.835938,0.50356,0.266949,0.607725,0.438716,0.54764,0.666667,0.954914,0.033286,0.947924,0.067532,0.130051,0.264821,0.225806
56,0.052152,0.750781,0.615269,0.220396,0.660224,0.398833,0.624645,0.666667,0.973732,0.017177,0.968024,0.061002,0.173089,0.225436,0.225806
56,0.059747,0.804688,0.596168,0.271313,0.644198,0.398833,0.624991,0.666667,0.972779,0.014011,0.971475,0.060932,0.154155,0.259897,0.290323
56,0.038987,0.650781,0.598484,0.296044,0.639224,0.259728,0.626402,0.666667,0.962996,0.006682,0.962904,0.039447,0.143426,0.21559,0.258065
56,0.041013,0.663281,0.608323,0.269131,0.649724,0.291829,0.477615,0.666667,0.96635,0.005768,0.96356,0.04432,0.154233,0.107282,0.193548
56,0.068861,0.721094,0.609481,0.190574,0.643093,0.398833,0.34523,0.666667,0.978644,0.009442,0.971505,0.060931,0.136395,0.171282,0.193548
56,0.053671,0.548438,0.603114,0.174571,0.635356,0.279183,0.659806,0.666667,0.970602,0.018599,0.965746,0.042662,0.119226,0.318974,0.290323
56,0.376709,0.582813,0.650807,0.575358,0.448789,0.190661,0.903481,0,0.27202,0.038243,0.496574,0.072896,0.032785,0.555282,0.322581
56,0.107342,0.455469,0.63981,0.520077,0.258685,0.389105,0.806136,0,0.282416,0.021505,0.275417,0.059595,0.089686,0.510974,0.322581
56,0.105823,0.467188,0.569196,0.493891,0.266974,0.303502,0.707913,0,0.275249,0.013033,0.327294,0.047453,0.072676,0.589744,0.322581
56,0.093671,0.782813,0.655785,0.170207,0.638672,0.461089,0.714703,0.666667,0.999196,0.058351,0.563339,0.072539,0.123187,0.658667,0.322581
56,0.069367,0.842969,0.623372,0.217487,0.709408,0.480545,0.650087,0.666667,0.96345,0.042148,0.95779,0.074153,0.164358,0.64882,0.322581
56,0.065316,0.871094,0.726978,0.33314,0.749197,0.395914,0.659351,0.666667,0.981059,0.044908,0.825849,0.061473,0.144038,0.540513,0.258065
56,0.091646,0.935938,0.735081,0.398604,0.727645,0.389105,0.753485,0.666667,0.993354,0.021542,0.617406,0.059815,0.10394,0.565128,0.290323
56,0.04557,0.767969,0.743185,0.367911,0.754402,0.285992,0.476757,0.666667,0.979917,0.008838,0.977677,0.043514,0.139165,0.318974,0.258065
56,0.044557,0.878125,0.734503,0.487345,0.682882,0.271401,0.476602,0.666667,0.017403,0.008871,0.013043,0.04125,0.134577,0.250051,0.290323
56,0.008608,0.90625,0.723505,0.568084,0.706645,0.223735,0.475773,0.666667,0.995928,0.013952,0.734432,0.034072,0.322339,0.481436,0.387097
56,0.040506,0.855469,0.731608,0.57463,0.702224,0.178988,0.564128,0.666667,0.005865,0.017209,0.590154,0.027304,0.097722,0.456821,0.322581
56,0.043038,0.8625,0.720032,0.629184,0.696145,0.139105,0.477367,0.666667,0.001732,0.007768,0.494089,0.020893,0.072237,0.402667,0.322581
56,0.044557,0.869531,0.755339,0.612454,0.71825,0.15856,0.476337,0.666667,0.013432,0.003199,0.256337,0.023917,0.079787,0.328821,0.225806
56,0.048101,0.889844,0.762864,0.620455,0.719356,0.169261,0.623515,0.666667,0.018597,0.007691,0.17981,0.025468,0.079535,0.456821,0.290323
56,0.048608,0.877344,0.688198,0.568084,0.672382,0.201362,0.625557,0.666667,0.995939,0.010462,0.664797,0.030586,0.093921,0.373128,0.322581
56,0.035443,0.832031,0.751867,0.619001,0.709408,0.125486,0.473704,0.666667,0.024129,0.006208,0.017874,0.01876,0.076191,0.328821,0.322581
56,0.037468,0.827344,0.788331,0.562992,0.755829,0.167315,0.475015,0.666667,0.006831,0.010065,0.749212,0.025257,0.096517,0.259897,0.290323
56,0.051646,0.789063,0.812641,0.527351,0.77296,0.167315,0.561762,0.666667,0.012765,0.010746,0.4015,0.025341,0.07461,0.530667,0.354839
56,0.060253,0.846875,0.801065,0.560083,0.77075,0.184825,0.672161,0.666667,0.003727,0.009711,0.567642,0.027948,0.071876,0.496205,0.322581
56,0.044051,0.875,0.784858,0.617546,0.753618,0.15856,0.477304,0.666667,0.006057,0.004235,0.752734,0.023844,0.0803,0.304205,0.258065
56,0.048608,0.796875,0.797013,0.535352,0.787329,0.167315,0.474206,0.666667,0.984289,0.008229,0.977297,0.025221,0.078122,0.27959,0.322581
56,0.048608,0.85,0.792962,0.607362,0.787881,0.148833,0.618207,0.666667,0.977575,0.015038,0.643471,0.022641,0.070525,0.412513,0.258065
56,0.044557,0.774219,0.775019,0.498983,0.777934,0.181907,0.602589,0.666667,0.974904,0.018255,0.965533,0.027658,0.091611,0.299282,0.225806
56,0.051139,0.789844,0.762285,0.535352,0.777382,0.166342,0.469296,0.666667,0.960949,0.011756,0.960513,0.025137,0.074652,0.171282,0.225806
56,0.047595,0.81875,0.7646,0.544808,0.790092,0.182879,0.614992,0.666667,0.954792,0.013058,0.958702,0.027755,0.087084,0.333744,0.290323
56,0.051139,0.8125,0.806853,0.514985,0.808329,0.197471,0.608381,0.666667,0.976916,0.016723,0.804807,0.030131,0.088754,0.348513,0.258065
56,0.061266,0.888281,0.776176,0.540444,0.776276,0.234436,0.706061,0.666667,0.982441,0.009104,0.984614,0.03562,0.089467,0.427282,0.225806
56,0.073418,0.891406,0.777913,0.461159,0.782908,0.303502,0.735683,0.666667,0.983617,0.015082,0.87317,0.046317,0.098626,0.540513,0.258065
56,0.101266,0.402344,0.721769,0.930319,0.679014,0.459144,0.774493,1,0.492427,0.04659,0.485355,0.071051,0.112456,0.737436,0.419355
56,0.056203,0.438281,0.671413,0.693921,0.651935,0.23249,0.626505,1,0.50029,0.002425,0.49955,0.035248,0.095331,0.520821,0.354839
56,0.045063,0.378906,0.684147,0.65246,0.611593,0.25,0.618415,1,0.465237,0.016063,0.462436,0.038141,0.123609,0.53559,0.451613
56,0.053671,0.323438,0.678937,0.64173,0.624304,0.281128,0.613518,1,0.47957,0.016763,0.479513,0.042898,0.119867,0.574974,0.387097
56,0.072911,0.351563,0.678937,0.694648,0.645856,0.300584,0.671106,1,0.492871,0.004573,0.488238,0.045801,0.098151,0.486359,0.322581
56,0.058734,0.370313,0.68241,0.638224,0.656377,0.2393,0.626975,1,0.496087,0.004242,0.497401,0.036256,0.09436,0.397744,0.322581
56,0.061772,0.409375,0.712508,0.610999,0.664645,0.187743,0.624712,1,0.477095,0.007191,0.477022,0.028368,0.071364,0.392821,0.387097
56,0.16,0.55,0.72582,0.92741,0.660777,0.343385,0.808109,1,0.479199,0.015079,0.492375,0.053182,0.05522,0.496205,0.16129
56,0.076962,0.5875,0.726399,0.762294,0.694487,0.174125,0.65914,1,0.491041,0.005968,0.552631,0.027332,0.056796,0.594667,0.322581
56,0.089114,0.497656,0.734503,0.823394,0.702777,0.294747,0.729256,1,0.494909,0.014776,0.488282,0.044972,0.080636,0.560205,0.322581
56,0.067848,0.528125,0.752445,0.787025,0.809434,0.254864,0.652921,1,0.553309,0.010796,0.609131,0.03958,0.090703,0.446974,0.354839
56,0.059747,0.467188,0.717138,0.706286,0.670172,0.22179,0.617962,1,0.481359,0.008316,0.473184,0.033785,0.086866,0.40759,0.354839
56,0.068861,0.509375,0.704984,0.702649,0.676803,0.184825,0.673591,1,0.494001,0.001331,0.493714,0.027869,0.063838,0.47159,0.354839
56,0.041519,0.617188,0.746079,0.783388,0.682329,0.173152,0.580924,1,0.461402,0.026413,0.44948,0.027098,0.09512,0.594667,0.387097
56,0.044051,0.641406,0.725242,0.767386,0.690619,0.136187,0.473446,1,0.485425,0.00292,0.48095,0.020477,0.069558,0.328821,0.354839
56,0.069873,0.548438,0.751288,0.786298,0.703882,0.225681,0.633732,1,0.482454,0.030378,0.478089,0.035144,0.07879,0.64882,0.419355
56,0.065316,0.592969,0.718296,0.765931,0.69504,0.172179,0.626607,1,0.498847,0.00477,0.500223,0.026002,0.062564,0.47159,0.419355
56,0.08,0.560156,0.754761,0.808119,0.713829,0.233463,0.737714,1,0.487775,0.00369,0.488449,0.035473,0.070537,0.574974,0.451613
56,0.072405,0.59375,0.730451,0.749929,0.680119,0.161479,0.670665,1,0.471715,0.005115,0.470564,0.024252,0.053483,0.540513,0.354839
56,0.059747,0.627344,0.711929,0.729562,0.667408,0.117704,0.603989,1,0.46866,0.007655,0.462793,0.01766,0.046897,0.437128,0.354839
56,0.041013,0.76875,0.741101,0.731744,0.54992,0.173152,0.626475,0,0.261704,0.001373,0.261604,0.02612,0.092755,0.643897,0.419355
56,0.040506,0.785156,0.713897,0.736109,0.566499,0.127432,0.564434,0,0.254907,0.002136,0.252911,0.019065,0.069615,0.707897,0.419355
56,0.062785,0.853906,0.569543,0.39379,0.662663,0.348249,0.652853,0.666667,0.947076,0.049248,0.818018,0.054461,0.132369,1,0.580645
56,0.058228,0.871875,0.567228,0.488072,0.640882,0.280156,0.54092,0.666667,0.946287,0.038359,0.932724,0.043388,0.113126,0.845744,0.419355
56,0.067342,0.899219,0.60022,0.507711,0.643093,0.276265,0.639229,0.666667,0.963833,0.052268,0.674554,0.043921,0.101008,1,0.483871
56,0.058228,0.914844,0.599641,0.573903,0.649172,0.236381,0.625716,0.666667,0.95293,0.027445,0.950544,0.036416,0.095463,0.978667,0.483871
56,0.066835,0.908594,0.604272,0.510646,0.658399,0.284047,0.570551,0.666667,0.957912,0.052912,0.759299,0.044818,0.103695,0.698051,0.451613
56,0.322025,0.844531,0.414077,0.759834,0.509108,0.106031,0.878319,0.333333,0.781445,0.002099,0.782594,0.015838,0.008376,0.924513,0.451613
56,0.20557,0.798438,0.45112,0.734552,0.480122,0.035992,0.681827,0.333333,0.777848,0.007511,0.780079,0.005346,0.004825,0.998359,0.516129
56,0.300253,0.817188,0.238699,0.596424,0.478104,0.284047,0.87188,0.333333,0.828403,0.013039,0.834716,0.043345,0.02445,0.40759,0.322581
56,0.114937,0.771875,0.745731,0.786298,0.446578,0.292802,0.790673,0,0.280073,0.025298,0.277531,0.044956,0.063877,1,0.419355
56,0.076962,0.85,0.57591,0,0.47012,0.662451,0.743946,0.666667,0.02276,0.071337,0.320459,0.102958,0.207411,0.72759,0.354839
56,0.060759,0.728125,0.531342,0.004988,0.446788,0.569066,0.557444,0.666667,0.020754,0.03995,0.21068,0.087668,0.217291,0.540513,0.387097
56,0.069367,0.914844,0.55681,0,0.506594,0.706226,0.66193,0.666667,0.008223,0.096465,0.565624,0.110868,0.244421,0.496205,0.387097
56,0.073924,0.830469,0.526712,0.118563,0.430331,0.547665,0.721596,0.666667,0.025301,0.055874,0.457985,0.084832,0.177493,0.501128,0.387097
56,0.054684,0.788281,0.497193,0.181118,0.47841,0.456226,0.703856,0.666667,0.002232,0.046946,0.497015,0.070591,0.191962,0.432205,0.322581
56,0.039494,0.642188,0.44047,0.360053,0.441936,0.192607,0.623763,0.666667,0.99057,0.010625,0.657154,0.029195,0.106293,0.392821,0.290323
56,0.055696,0.553125,0.457255,0.242218,0.455199,0.22179,0.670323,0.666667,0.993829,0.016343,0.56404,0.033828,0.09233,0.422359,0.290323
56,0.053671,0.896875,0.573016,0.376056,0.49112,0.384241,0.708778,0.666667,0.028825,0.008264,0.023265,0.058544,0.162315,0.358359,0.290323
56,0.056709,0.771875,0.596168,0.27495,0.530357,0.368677,0.657316,0.666667,0.022168,0.02929,0.302284,0.056532,0.149747,0.525744,0.258065
56,0.078987,0.459375,0.589802,0,0.515436,0.356031,0.731764,0.666667,0.027089,0.018048,0.025157,0.054484,0.108347,0.47159,0.290323
56,0.039494,0.621094,0.591538,0.205597,0.54303,0.307393,0.660815,0.666667,0.01722,0.01679,0.014178,0.046913,0.167956,0.40759,0.354839
56,0.069367,0.654688,0.567807,0.157114,0.499962,0.375486,0.725991,0.666667,0.023201,0.023106,0.017498,0.057603,0.128269,0.451897,0.322581
56,0.069873,0.553906,0.528448,0.140347,0.491671,0.308366,0.735937,0.666667,0.012333,0.012364,0.117723,0.046988,0.104456,0.466667,0.322581
56,0.105316,0.696875,0.606008,0.418244,0.546383,0.191634,0.732053,0.666667,0.036619,0.006175,0.133125,0.029042,0.045295,0.545436,0.290323
56,0.118481,0.848438,0.651734,0.339687,0.56683,0.376459,0.803155,0.666667,0.029134,0.015741,0.029881,0.05754,0.079106,0.560205,0.322581
56,0.164051,0.754688,0.629739,0.240035,0.551909,0.385214,0.848772,0.666667,0.025774,0.008356,0.131107,0.058989,0.059722,0.624205,0.258065
56,0.138228,0.797656,0.618742,0.216759,0.550804,0.43677,0.829924,0.666667,0.019128,0.010776,0.013862,0.066742,0.079297,0.698051,0.354839
56,0.095696,0.827344,0.634369,0.097469,0.519857,0.565175,0.760136,0.666667,0.028516,0.012049,0.022596,0.086568,0.143843,0.762051,0.387097
56,0.098228,0.820313,0.62916,0,0.502173,0.642996,0.760654,0.666667,0.028443,0.014154,0.024738,0.098434,0.159497,0.707897,0.451613
56,0.08,0.850781,0.615848,0,0.496094,0.664397,0.733551,0.666667,0.025785,0.029536,0.021249,0.102018,0.198623,0.707897,0.354839
56,0.075443,0.850781,0.584592,0,0.472883,0.663424,0.728575,0.666667,0.024126,0.036778,0.019618,0.101985,0.209112,0.702974,0.354839
56,0.071899,0.858594,0.590959,0,0.464041,0.672179,0.662829,0.666667,0.0276,0.043297,0.019387,0.103476,0.221275,0.693128,0.387097
56,0.071392,0.899219,0.600799,0,0.465699,0.70428,0.659159,0.666667,0.02819,0.053986,0.021078,0.108741,0.233845,0.732513,0.387097
56,0.062785,0.892969,0.573016,0.149113,0.465147,0.571984,0.729481,0.666667,0.027009,0.029369,0.022984,0.087827,0.211654,0.757128,0.419355
56,0.065823,0.896875,0.564913,0,0.45962,0.698444,0.726904,0.666667,0.021575,0.045203,0.016271,0.107472,0.248039,0.673436,0.419355
56,0.063291,0.820313,0.573595,0,0.482278,0.63716,0.728674,0.666667,0.019829,0.032992,0.018507,0.097838,0.233823,0.79159,0.483871
56,0.072911,0.858594,0.577068,0.000366,0.477834,0.668288,0.756476,0.666667,0.020876,0.030797,0.01874,0.102557,0.216665,0.752205,0.387097
56,0.085063,0.8375,0.578804,0.093832,0.462936,0.576848,0.772718,0.666667,0.029088,0.02619,0.023739,0.088482,0.1634,0.806359,0.387097
