@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute gender {0,1}

@data
0.057427,0.849219,0.438061,0.177333,0.644563,0.559322,0.522682,0.666667,0.939265,0.077536,0.82204,0.442592,0.205397,0.277873,0.333333,0
0.061844,0.858594,0.455057,0,0.722593,0.729811,0.555004,0.666667,0.939104,0.082469,0.938363,0.582878,0.253056,0.252144,0.296296,0
0.062949,0.846094,0.438061,0,0.719659,0.725823,0.560839,0.666667,0.935622,0.078346,0.936779,0.578514,0.247821,0.272727,0.333333,0
0.053562,0.791406,0.425471,0,0.713206,0.687936,0.521051,0.666667,0.930556,0.072441,0.929421,0.545351,0.264436,0.267581,0.333333,0
0.046935,0.739844,0.455686,0,0.712032,0.638086,0.467362,0.666667,0.93302,0.057698,0.929241,0.503032,0.269231,0.200686,0.259259,0
0.06847,0.123438,0.541296,0.801396,0.423969,0.58325,0.610101,1,0.468785,0.05691,0.457181,0.457062,0.184787,0.313894,0.259259,0
0.067366,0.871094,0.419806,0.194257,0.607015,0.555334,0.606199,0.666667,0.94514,0.074349,0.857775,0.437889,0.179627,0.298456,0.259259,0
0.037548,0.654688,0.478348,0.189106,0.607015,0.377866,0.263504,0.666667,0.943513,0.038868,0.92545,0.285677,0.18421,0.087479,0.333333,0
0.054114,0.829688,0.477089,0.249146,0.613792,0.464606,0.500198,0.666667,0.951313,0.054582,0.950414,0.360158,0.176539,0.288165,0.296296,0
0.063501,0.889063,0.443097,0.194257,0.65043,0.576271,0.57258,0.666667,0.940729,0.053762,0.936095,0.451015,0.193586,0.267581,0.296296,0
0.064053,0.946875,0.424212,0.334063,0.602322,0.497507,0.538285,0.666667,0.941664,0.061187,0.94115,0.388383,0.166627,0.298456,0.333333,0
0.038653,0.780469,0.461981,0.268575,0.635176,0.424726,0.380809,0.666667,0.932324,0.038521,0.926369,0.32518,0.203739,0.267581,0.296296,0
0.071784,0.869531,0.470164,0.274377,0.644023,0.48654,0.529319,0.666667,0.940728,0.071272,0.703247,0.381955,0.149729,0.288165,0.259259,0
0.063501,0.857031,0.503527,0.251097,0.760319,0.5334,0.471723,0.666667,0.917672,0.102082,0.918937,0.427367,0.183836,0.298456,0.296296,0
0.057979,0.815625,0.494085,0.233838,0.630955,0.4666,0.556946,0.666667,0.951053,0.07737,0.588867,0.368635,0.171285,0.298456,0.259259,0
0.041414,0.784375,0.448762,0.335535,0.579441,0.357926,0.341894,0.666667,0.940412,0.054366,0.741643,0.273292,0.16544,0.241852,0.333333,0
0.053009,0.1875,0.533742,0.669598,0.519012,0.408774,0.588564,1,0.496198,0.039552,0.485934,0.31217,0.15669,0.262436,0.333333,0
0.053562,0.171094,0.535631,0.759368,0.432182,0.508475,0.532608,1,0.468584,0.035902,0.459531,0.393016,0.193253,0.267581,0.259259,0
0.039757,0.163281,0.507933,0.637958,0.517839,0.401795,0.401934,1,0.505277,0.035522,0.502647,0.305236,0.188466,0.226415,0.333333,0
0.072888,0.034375,0.544443,0.651938,0.472664,0.520439,0.595218,1,0.479463,0.023566,0.471255,0.401885,0.155279,0.298456,0.333333,0
0.063501,0.089844,0.551368,0.652674,0.472077,0.478564,0.583324,1,0.475286,0.035694,0.465881,0.368147,0.159419,0.313894,0.296296,0
0.054114,0.090625,0.564587,0.743916,0.484398,0.554337,0.540617,1,0.478623,0.046503,0.475128,0.431716,0.20973,0.29331,0.296296,0
0.071784,0.069531,0.570252,0.638427,0.411038,0.7667,0.532577,1,0.467625,0.063181,0.453432,0.607876,0.234561,0.339623,0.37037,0
0.058531,0.096875,0.571511,0.828536,0.393461,0.64008,0.617876,1,0.456327,0.043947,0.445057,0.502221,0.228566,0.344768,0.333333,0
0.064053,0.090625,0.572141,0.775013,0.435843,0.590229,0.582635,1,0.46445,0.04097,0.455406,0.460994,0.19637,0.329331,0.37037,0
0.06847,0.096094,0.585989,0.941116,0.429249,0.727817,0.583084,1,0.46672,0.048643,0.460075,0.575244,0.230807,0.298456,0.333333,0
0.065157,0.107031,0.575288,0.835894,0.440983,0.627119,0.589745,1,0.467131,0.032998,0.460498,0.490845,0.205832,0.288165,0.333333,0
0.091662,0.1125,0.592284,0.941116,0.404608,0.721834,0.690547,1,0.459431,0.030104,0.453222,0.56886,0.179836,0.329331,0.333333,0
0.077858,0.092188,0.5734,0.84972,0.38436,0.664008,0.620097,1,0.455163,0.042791,0.450339,0.522194,0.189509,0.334477,0.37037,0
0.074544,0.096094,0.584101,0.941602,0.384617,0.738784,0.621108,1,0.457527,0.049012,0.445651,0.584069,0.218893,0.324185,0.333333,0
0.058531,0.180469,0.539408,0.629768,0.402132,0.665005,0.527768,1,0.467622,0.049788,0.458861,0.523777,0.238009,0.29331,0.333333,0
0.057427,0.157031,0.561439,0.835894,0.404021,0.594217,0.582577,1,0.458571,0.041611,0.451459,0.464706,0.215221,0.303602,0.333333,0
0.072336,0.114063,0.585989,0.807197,0.432182,0.602193,0.62349,1,0.460607,0.037826,0.455059,0.471093,0.182073,0.329331,0.333333,0
0.063501,0.095313,0.589137,0.789421,0.439084,0.601196,0.524265,1,0.461635,0.044644,0.452968,0.470929,0.201797,0.313894,0.333333,0
0.085036,0.115625,0.507304,0.839621,0.386572,0.622134,0.652611,1,0.469219,0.069801,0.461814,0.492679,0.166495,0.334477,0.333333,0
0.091662,0.164844,0.576547,0.83663,0.385834,0.598205,0.569817,1,0.449763,0.102742,0.434262,0.481277,0.152753,0.344768,0.333333,0
0.072336,0.228125,0.541925,0.941116,0.349459,0.636092,0.54229,1,0.451677,0.119398,0.440662,0.514273,0.198191,0.319039,0.37037,0
0.064053,0.260156,0.550109,0.838101,0.397568,0.515454,0.566738,1,0.453548,0.071228,0.449289,0.405825,0.173772,0.313894,0.333333,0
0.07841,0.160156,0.634459,0.795424,0.432182,0.571286,0.59186,1,0.445063,0.065551,0.436396,0.449518,0.162947,0.313894,0.333333,0
0.074544,0.270313,0.598579,0.799094,0.445062,0.475573,0.576602,1,0.45042,0.081831,0.446511,0.378015,0.143757,0.329331,0.296296,0
0.083379,0.933594,0.53626,0.139806,0.658644,0.631107,0.643128,0.666667,0.966996,0.108703,0.601952,0.509612,0.174903,0.288165,0.296296,0
0.066814,0.801563,0.496603,0.183956,0.64515,0.499501,0.487601,0.666667,0.950352,0.071145,0.934788,0.391818,0.162524,0.29331,0.259259,0
0.061292,0.728906,0.532483,0.191314,0.618749,0.421735,0.564813,0.666667,0.964803,0.064909,0.839241,0.326693,0.146342,0.308748,0.259259,0
0.061292,0.696094,0.53689,0.246519,0.661151,0.362911,0.431444,0.666667,0.941366,0.053987,0.921628,0.27717,0.125375,0.288165,0.296296,0
0.046935,0.753125,0.5243,0.280348,0.687978,0.393819,0.472389,0.666667,0.9291,0.052163,0.929627,0.302138,0.1662,0.262436,0.259259,0
0.057427,0.861719,0.371965,0.250179,0.589415,0.514457,0.472213,0.666667,0.931525,0.081712,0.929033,0.406455,0.189343,0.308748,0.333333,0
0.039205,0.698438,0.387073,0.184853,0.582548,0.437687,0.374387,0.666667,0.927375,0.047822,0.921909,0.336357,0.208273,0.298456,0.333333,0
0.045279,0.782031,0.392109,0.267839,0.63283,0.457627,0.454043,0.666667,0.912401,0.057015,0.906254,0.354108,0.197854,0.226415,0.259259,0
0.057979,0.864844,0.393368,0.319347,0.616402,0.467597,0.525702,0.666667,0.921495,0.065174,0.923518,0.36478,0.169584,0.298456,0.259259,0
0.062949,0.88125,0.434284,0.267103,0.686805,0.5334,0.495725,0.666667,0.920868,0.090316,0.918591,0.425179,0.184184,0.29331,0.296296,0
0.046935,0.908594,0.514858,0.245029,0.712032,0.548355,0.494843,0.666667,0.939326,0.094033,0.813121,0.437572,0.235659,0.303602,0.296296,0
0.058531,0.903125,0.535631,0.326705,0.666857,0.45663,0.524136,0.666667,0.951084,0.086203,0.693265,0.362447,0.167335,0.29331,0.296296,0
0.064053,0.872656,0.613057,0.334799,0.683285,0.412762,0.576225,0.666667,0.968248,0.091321,0.6294,0.327854,0.141833,0.319039,0.222222,0
0.077858,0.871094,0.589137,0.309045,0.682698,0.437687,0.584319,0.666667,0.961876,0.092655,0.726951,0.349176,0.128535,0.298456,0.259259,0
0.059083,0.857031,0.51171,0.247002,0.683636,0.499501,0.461099,0.666667,0.941967,0.090503,0.792861,0.39656,0.180972,0.303602,0.259259,0
0.067366,0.871875,0.509192,0.208238,0.723179,0.557328,0.50189,0.666667,0.9351,0.087362,0.940754,0.441898,0.181208,0.298456,0.222222,0
0.049144,0.840625,0.542555,0.277405,0.734913,0.472582,0.439265,0.666667,0.930201,0.05767,0.925459,0.366893,0.192903,0.29331,0.333333,0
0.032579,0.825,0.562698,0.236935,0.767181,0.498504,0.511162,0.666667,0.929157,0.065311,0.931279,0.389845,0.269711,0.283019,0.259259,0
0.06847,0.823242,0.222115,0.235463,0.372882,0.281157,0.215783,0.666667,0.948356,0.046967,0.703712,0.208449,0.087978,1,0.191358,0
0.171176,0.863281,0.388332,0,0.586481,0.708873,0.670197,0.666667,0.955127,0.124045,0.794346,0.577648,0.104043,0.488851,0.259259,1
0.137493,0.916406,0.410364,0,0.713206,0.784646,0.71252,0.666667,0.936372,0.121558,0.880566,0.635043,0.140298,0.499142,0.407407,1
0.150745,0.977344,0.464499,0,0.724353,0.815553,0.737013,0.666667,0.947234,0.121483,0.840529,0.661288,0.134241,0.530017,0.296296,1
0.181668,0.992188,0.461981,0.081307,0.696135,0.753739,0.713438,0.666667,0.948621,0.117792,0.845981,0.613117,0.104381,0.488851,0.333333,1
0.147985,0.971875,0.443726,0.111845,0.649843,0.703888,0.733514,0.666667,0.95203,0.097073,0.834313,0.566896,0.117092,0.483705,0.296296,1
0.153506,0.985156,0.461981,0,0.604668,0.790628,0.700875,0.666667,0.970474,0.112004,0.794181,0.640263,0.127806,0.540309,0.259259,1
0.146328,0.992969,0.3663,0,0.654537,0.835494,0.734774,0.666667,0.94401,0.102964,0.939524,0.672146,0.140235,0.447684,0.259259,1
0.167311,0.959375,0.389591,0.089034,0.619922,0.71984,0.735695,0.666667,0.94822,0.086444,0.943818,0.576835,0.106176,0.499142,0.296296,1
0.146328,0.992969,0.397774,0.207502,0.608189,0.643071,0.627582,0.666667,0.947096,0.087775,0.869037,0.522099,0.108996,0.519726,0.259259,1
0.160133,0.996094,0.40281,0.152994,0.657425,0.704885,0.729587,0.666667,0.940959,0.082023,0.941139,0.563018,0.108011,0.45283,0.222222,1
0.161237,0.990625,0.416658,0,0.699712,0.832502,0.713961,0.666667,0.94421,0.126281,0.888782,0.679932,0.129662,0.457976,0.222222,1
0.152954,0.959375,0.453798,0.015452,0.729046,0.795613,0.516916,0.666667,0.942637,0.182318,0.765017,0.67702,0.135595,0.483705,0.296296,1
0.130867,0.99375,0.454427,0,0.603495,0.798604,0.712731,0.666667,0.969552,0.074758,0.816952,0.639188,0.147684,0.504288,0.259259,1
0.180563,0.99375,0.467017,0.008379,0.750017,0.84347,0.806288,0.666667,0.944216,0.01922,0.945015,0.669227,0.11469,0.365352,0.222222,1
0.175041,0.99375,0.531854,0.008094,0.687392,0.794616,0.632178,0.666667,0.966941,0.119582,0.751293,0.650201,0.114742,0.432247,0.259259,1
0.19492,0.995313,0.471423,0.016188,0.627843,0.788634,0.777315,0.666667,0.96736,0.06614,0.966182,0.627667,0.099881,0.437393,0.185185,1
0.16952,0.995313,0.525559,0,0.667444,0.799601,0.742618,0.666667,0.970066,0.064885,0.962844,0.638877,0.116206,0.406518,0.259259,1
0.176146,0.989063,0.473941,0.01766,0.686218,0.795613,0.587945,0.666667,0.955921,0.063856,0.933373,0.643357,0.11285,0.391081,0.222222,1
0.150745,0.995313,0.416029,0,0.562427,0.798604,0.768095,0.666667,0.970651,0.089761,0.802323,0.641464,0.13022,0.519726,0.296296,1
0.125897,0.922656,0.427989,0,0.663337,0.765703,0.716524,0.666667,0.949719,0.100167,0.949618,0.615051,0.1472,0.468268,0.333333,1
0.141358,0.995313,0.393997,0.089499,0.690826,0.770688,0.744797,0.666667,0.936731,0.069116,0.933558,0.613931,0.132257,0.375643,0.222222,1
0.160133,0.995313,0.443097,0.002207,0.718486,0.832502,0.674835,0.666667,0.945406,0.070881,0.929361,0.671489,0.128873,0.437393,0.185185,1
0.127002,0.995313,0.413511,0,0.595868,0.80658,0.712,0.666667,0.963572,0.100113,0.958933,0.648308,0.153876,0.463122,0.222222,1
0.18995,0.99375,0.438061,0,0.649843,0.813559,0.795937,0.666667,0.957474,0.065534,0.952682,0.650113,0.10611,0.401372,0.222222,1
0.191055,0.997656,0.421065,0,0.594108,0.80658,0.763632,0.666667,0.965379,0.078181,0.958105,0.646478,0.104923,0.447684,0.259259,1
0.176146,0.992969,0.416029,0,0.63987,0.815553,0.699517,0.666667,0.955415,0.112788,0.950866,0.661534,0.116062,0.530017,0.259259,1
0.187189,0.995313,0.441208,0,0.669791,0.819541,0.773577,0.666667,0.954286,0.077358,0.946902,0.655774,0.10856,0.447684,0.185185,1
0.167311,0.995313,0.323495,0,0.578854,0.824526,0.768491,0.666667,0.950744,0.080407,0.946465,0.660854,0.121719,0.581475,0.333333,1
0.140254,0.009375,0.631312,0.941116,0.444503,0.801595,0.758057,1,0.464186,0.064677,0.455475,0.6376,0.138325,0.586621,0.296296,1
0.163998,0.003125,0.566475,0.941116,0.46093,0.792622,0.786989,1,0.479772,0.055855,0.468253,0.629992,0.118216,0.694683,0.333333,1
0.094975,0.015625,0.544443,0.941826,0.310609,0.810568,0.713428,1,0.453664,0.041083,0.441689,0.642767,0.196694,0.545455,0.259259,1
0.12148,0.003906,0.623758,0.627619,0.349025,0.8335,0.753632,1,0.447707,0.028832,0.433889,0.66078,0.163168,0.571184,0.296296,1
0.130867,0.096094,0.632571,0.941116,0.388767,0.750748,0.633811,1,0.448949,0.060285,0.455546,0.596999,0.138007,0.545455,0.37037,1
0.114301,0.002344,0.581583,0.941116,0.442743,0.797607,0.736508,1,0.473277,0.057015,0.461573,0.634129,0.165345,0.571184,0.296296,1
0.112645,0.003906,0.56018,0.941116,0.362953,0.809571,0.743201,1,0.461393,0.053923,0.456904,0.643594,0.169951,0.668954,0.333333,1
0.122032,0.058594,0.58536,0.941116,0.406368,0.761715,0.760345,1,0.463357,0.032101,0.448848,0.602246,0.148253,0.581475,0.333333,1
0.134732,0.090625,0.640125,0.941116,0.474424,0.732802,0.761099,1,0.465772,0.044372,0.455669,0.580713,0.13076,0.555746,0.333333,1
0.106571,0.002344,0.699296,0.941116,0.504932,0.807577,0.740109,1,0.463855,0.099743,0.464535,0.650651,0.180313,0.540309,0.296296,1
0.131971,0.003906,0.707479,0.941116,0.488504,0.812562,0.714196,1,0.459117,0.10451,0.447726,0.653821,0.149899,0.509434,0.222222,1
0.162893,0.002344,0.679782,0.625467,0.46621,0.813559,0.731189,1,0.459899,0.053574,0.459728,0.646025,0.122006,0.530017,0.259259,1
0.168967,0.011719,0.578435,0.941116,0.440396,0.790628,0.814728,1,0.473148,0.040686,0.458152,0.62605,0.114212,0.5506,0.259259,1
0.141911,0.002344,0.625017,0.920733,0.455269,0.78664,0.596895,1,0.467013,0.02949,0.458499,0.621204,0.133339,0.509434,0.296296,1
0.140806,0.002344,0.655232,0.941116,0.483224,0.803589,0.66269,1,0.467666,0.049902,0.46478,0.637093,0.137719,0.493997,0.222222,1
0.123136,0.003125,0.60928,0.941116,0.475597,0.795613,0.73068,1,0.474671,0.060919,0.464527,0.633853,0.154702,0.545455,0.296296,1
0.145224,0.004688,0.62187,0.920513,0.449196,0.784646,0.631662,1,0.466294,0.043786,0.465922,0.621362,0.130571,0.519726,0.296296,1
0.206516,0.003125,0.622499,0.931019,0.486744,0.787637,0.779359,1,0.474163,0.052479,0.46085,0.625951,0.094161,0.509434,0.259259,1
0.082275,0.960938,0.434913,0,0.619922,0.780658,0.680436,0.666667,0.961487,0.057236,0.965937,0.619685,0.213982,0.478559,0.296296,1
0.076753,0.992969,0.380148,0.128769,0.593521,0.706879,0.631993,0.666667,0.951553,0.032907,0.949282,0.556547,0.203975,0.442539,0.185185,1
0.097736,0.992188,0.361264,0.008094,0.585895,0.807577,0.54265,0.666667,0.955579,0.026516,0.954965,0.639397,0.190963,0.509434,0.296296,1
0.091662,0.99375,0.366929,0.094638,0.568952,0.731805,0.658397,0.666667,0.956043,0.039054,0.952351,0.577744,0.182583,0.509434,0.259259,1
0.084484,0.966406,0.405957,0.146429,0.582961,0.663011,0.400926,0.666667,0.957053,0.021457,0.948359,0.518809,0.176034,0.349914,0.333333,1
0.082827,0.991406,0.407216,0.23061,0.535238,0.600199,0.391299,0.666667,0.966166,0.032615,0.953373,0.468707,0.162146,0.468268,0.259259,1
0.094423,0.936719,0.389591,0.16137,0.541972,0.621137,0.681214,0.666667,0.961067,0.044315,0.959711,0.486449,0.150488,0.509434,0.296296,1
0.077858,0.880469,0.397774,0.196072,0.494671,0.536391,0.62742,0.666667,0.971862,0.031276,0.970252,0.41554,0.151923,0.483705,0.296296,1
0.093871,0.932813,0.441838,0.102279,0.517839,0.653041,0.68791,0.666667,0.981357,0.059687,0.809611,0.515509,0.160059,0.524871,0.333333,1
0.125345,0.934375,0.480866,0.277405,0.494371,0.502493,0.774851,0.666667,0.995101,0.015112,0.723509,0.386279,0.093324,0.391081,0.259259,1
0.072888,0.953125,0.490308,0.32229,0.548933,0.482552,0.69728,0.666667,0.979583,0.017102,0.977625,0.370269,0.143547,0.380789,0.296296,1
0.093871,0.928125,0.510451,0.321554,0.583548,0.4666,0.710681,0.666667,0.973325,0.036649,0.806457,0.358391,0.112408,0.375643,0.259259,1
0.084484,0.926563,0.503527,0.399815,0.513075,0.391825,0.68507,0.666667,0.994746,0.047299,0.527381,0.299855,0.103719,0.385935,0.296296,1
0.094423,0.9625,0.480236,0.414268,0.486744,0.408774,0.704633,0.666667,0.99677,0.036813,0.482491,0.311959,0.097821,0.406518,0.259259,1
0.085588,0.914844,0.558292,0.501567,0.566627,0.297109,0.648315,0.666667,0.991756,0.039317,0.518729,0.221514,0.076964,0.35506,0.333333,1
0.083932,0.932031,0.53689,0.457936,0.554346,0.347956,0.646877,0.666667,0.989405,0.057886,0.576776,0.266085,0.093091,0.35506,0.296296,1
0.09608,0.990625,0.51171,0.481228,0.503758,0.373878,0.674923,0.666667,0.001527,0.042397,0.284005,0.287536,0.089068,0.349914,0.185185,1
0.079514,0.974219,0.483384,0.411672,0.526337,0.422732,0.648348,0.666667,0.982893,0.044088,0.672971,0.324006,0.117574,0.437393,0.222222,1
0.083932,0.920313,0.470164,0.426777,0.479117,0.363908,0.67443,0.666667,0.995613,0.003574,0.793461,0.272012,0.095058,0.45283,0.296296,1
0.135837,0.988281,0.509192,0.458417,0.449783,0.395813,0.758832,0.666667,0.022455,0.017168,0.137732,0.298898,0.067191,0.468268,0.259259,1
0.128658,0.957031,0.484013,0.425673,0.499651,0.394816,0.753665,0.666667,0.992842,0.044808,0.628567,0.300981,0.071243,0.457976,0.296296,1
0.125897,0.91875,0.505415,0.486637,0.493733,0.312064,0.749392,0.666667,0.003991,0.020974,0.346984,0.23072,0.056055,0.41681,0.296296,1
0.108227,0.951563,0.528077,0.402495,0.489678,0.410768,0.737132,0.666667,0.012851,0.012879,0.074024,0.311214,0.086402,0.463122,0.296296,1
0.087797,0.850781,0.535631,0.442965,0.531919,0.295115,0.69859,0.666667,0.999049,0.017795,0.534536,0.215628,0.07337,0.427101,0.259259,1
0.087245,0.896094,0.502898,0.435607,0.490851,0.336989,0.695559,0.666667,0.003938,0.043889,0.535584,0.25409,0.08616,0.442539,0.259259,1
0.158476,0.995313,0.533113,0.240614,0.487918,0.58325,0.808051,0.666667,0.010833,0.023683,0.216269,0.453383,0.087794,0.524871,0.296296,1
0.123689,0.959375,0.533113,0.32229,0.506105,0.484546,0.76052,0.666667,0.006992,0.042268,0.597947,0.374107,0.091544,0.468268,0.259259,1
0.138045,0.958594,0.53689,0.32928,0.518132,0.477567,0.748037,0.666667,0.004221,0.029003,0.570682,0.367408,0.081164,0.473413,0.259259,1
0.125897,0.996875,0.51234,0.407645,0.506105,0.441675,0.756643,0.666667,0.000622,0.054273,0.452512,0.341844,0.082408,0.45283,0.185185,1
0.154611,0.928125,0.507304,0.367597,0.487927,0.420738,0.798661,0.666667,0.005815,0.018524,0.403894,0.319543,0.063335,0.483705,0.296296,1
0.142463,0.93125,0.522412,0.329648,0.480291,0.45663,0.78468,0.666667,0.013015,0.016106,0.309822,0.348778,0.074806,0.468268,0.259259,1
0.14688,0.914844,0.521782,0.384835,0.497598,0.395813,0.769059,0.666667,0.007741,0.010609,0.358814,0.299072,0.062334,0.45283,0.296296,1
0.10381,0.990625,0.473941,0.279612,0.475011,0.545364,0.73787,0.666667,0.999305,0.032296,0.369193,0.423001,0.120918,0.432247,0.185185,1
0.114854,0.911719,0.519264,0.329648,0.514905,0.439681,0.751108,0.666667,1,0.021454,0.641215,0.335399,0.088039,0.427101,0.296296,1
0.103258,0.928906,0.49975,0.468839,0.454883,0.337986,0.695261,0.666667,0.019611,0.011931,0.088275,0.250772,0.0732,0.442539,0.296296,1
0.388183,0.932813,0.547591,0.55481,0.538959,0.266201,0.901344,0.666667,0.00117,0.018581,0.546554,0.191954,0.01222,0.370497,0.296296,1
0.132523,0.967969,0.415399,0.352459,0.485571,0.470588,0.696512,0.666667,0.976807,0.041634,0.968202,0.364486,0.083679,0.566038,0.259259,1
0.102154,0.215625,0.486531,0.627858,0.555496,0.625125,0.687999,1,0.518336,0.06103,0.511274,0.491822,0.142109,0.483705,0.37037,1
0.128658,0.220313,0.518635,0.941116,0.56184,0.615155,0.704405,1,0.512399,0.030354,0.514731,0.482042,0.11339,0.607204,0.481481,1
0.106571,0.2125,0.478977,0.941116,0.510212,0.62014,0.71347,1,0.50846,0.029441,0.502514,0.484588,0.134963,0.653516,0.481481,1
0.111541,0.25,0.511081,0.628618,0.509742,0.594217,0.722359,1,0.500554,0.040393,0.494492,0.464624,0.124386,0.653516,0.37037,1
0.13418,0.2125,0.589766,0.941116,0.631656,0.621137,0.750675,1,0.513189,0.013785,0.5099,0.484988,0.109761,0.524871,0.37037,1
0.16455,0.235156,0.563957,0.939669,0.593541,0.601196,0.706574,1,0.50984,0.066641,0.507865,0.477979,0.089303,0.648371,0.444444,1
0.122584,0.225,0.561439,0.941116,0.588241,0.610169,0.774795,1,0.508908,0.007662,0.500893,0.475028,0.116789,0.540309,0.444444,1
0.082275,0.248438,0.54885,0.941116,0.626376,0.596211,0.66271,1,0.522696,0.037941,0.511317,0.465893,0.162102,0.586621,0.407407,1
0.06847,0.319531,0.529965,0.686522,0.513732,0.318046,0.598279,1,0.494288,0.007772,0.48169,0.234254,0.098026,0.566038,0.444444,1
0.044174,0.50625,0.531224,0.749067,0.507865,0.22333,0.488044,1,0.486978,0.000913,0.475955,0.15514,0.094961,0.370497,0.37037,1
0.058531,0.5125,0.557033,0.84546,0.481464,0.307079,0.593542,1,0.463875,0.014622,0.45333,0.224926,0.10709,0.437393,0.444444,1
0.0381,0.585156,0.535001,0.740237,0.511385,0.152542,0.483168,1,0.481347,0.00267,0.469839,0.09735,0.071392,0.339623,0.37037,1
0.049696,0.560156,0.56018,0.8334,0.533093,0.251246,0.547772,1,0.487281,0.017192,0.478011,0.179703,0.099087,0.421955,0.407407,1
0.032579,0.577344,0.546961,0.704918,0.521359,0.129611,0.401162,1,0.476786,0.000773,0.468626,0.078005,0.066911,0.313894,0.407407,1
0.0127,0.595313,0.550109,0.754953,0.513145,0.158524,0.283735,1,0.469839,0.001252,0.45922,0.102412,0.135876,0.252144,0.444444,1
0.028161,0.614844,0.517376,0.764519,0.501411,0.148554,0.480312,1,0.487656,0.00184,0.471272,0.094304,0.085123,0.308748,0.333333,1
0.027609,0.625,0.530595,0.795424,0.520185,0.1665,0.401476,1,0.494941,0.004077,0.483692,0.10886,0.096607,0.262436,0.407407,1
0.085588,0.972656,0.456316,0.544508,0.479704,0.307079,0.591189,0.666667,0.987797,0.025033,0.604868,0.226257,0.078514,0.41681,0.37037,1
0.080618,0.267969,0.630053,0.838837,0.554213,0.492522,0.641709,1,0.478894,0.007812,0.468146,0.377907,0.134697,0.391081,0.37037,1
0.168415,0.991406,0.426101,0.642373,0.484398,0.245264,0.691894,0.666667,0.963245,0.0141,0.963579,0.174414,0.031504,0.334477,0.222222,1
0.090558,0.963281,0.461352,0.558698,0.547937,0.3001,0.630435,0.666667,0.953081,0.016931,0.954205,0.219639,0.072629,0.391081,0.333333,1
0.070679,0.913281,0.336085,0.512132,0.434529,0.301097,0.637571,0.666667,0.951317,0.010557,0.954993,0.219651,0.089942,0.391081,0.37037,1
0.077305,0.928906,0.411623,0.523905,0.514905,0.306082,0.590593,0.666667,0.946741,0.018267,0.945014,0.224811,0.085223,0.334477,0.37037,1
0.076753,0.972656,0.416029,0.601167,0.509625,0.274177,0.638551,0.666667,0.946237,0.00528,0.945472,0.19768,0.076076,0.349914,0.259259,1
0.087797,0.986719,0.399662,0.615883,0.501998,0.276171,0.611442,0.666667,0.941854,0.019889,0.947719,0.200311,0.068466,0.370497,0.259259,1
0.124793,0.953906,0.394627,0.582771,0.505518,0.28016,0.656048,0.666667,0.93787,0.017191,0.929584,0.204265,0.050213,0.411664,0.333333,1
0.101601,0.997656,0.369447,0.679164,0.479117,0.236291,0.492941,0.666667,0.928132,0.014667,0.893513,0.170019,0.051339,0.339623,0.222222,1
0.069023,0.959375,0.422953,0.577147,0.559251,0.3001,0.593163,0.666667,0.926238,0.014132,0.92718,0.219956,0.091847,0.385935,0.296296,1
0.064605,0.919531,0.444985,0.536414,0.558907,0.294118,0.535247,0.666667,0.937006,0.036473,0.942708,0.217641,0.096016,0.375643,0.333333,1
0.047488,0.885938,0.454427,0.605582,0.523119,0.197408,0.529236,0.666667,0.944314,0.015283,0.944671,0.135494,0.080024,0.365352,0.333333,1
0.075097,0.977344,0.421694,0.623266,0.509092,0.258225,0.589493,0.666667,0.946648,0.014997,0.950066,0.18503,0.072925,0.385935,0.222222,1
0.036996,0.904688,0.439949,0.58645,0.517839,0.230309,0.46639,0.666667,0.946137,0.02051,0.94366,0.162339,0.111932,0.308748,0.333333,1
0.04804,0.917188,0.419806,0.603374,0.504932,0.228315,0.541273,0.666667,0.941324,0.014017,0.940133,0.160004,0.091696,0.329331,0.222222,1
0.087797,0.950781,0.41477,0.558561,0.529316,0.299103,0.640767,0.666667,0.938939,0.029392,0.945878,0.220349,0.074882,0.447684,0.37037,1
0.077858,0.955469,0.424842,0.579828,0.540133,0.286142,0.656723,0.666667,0.935321,0.017475,0.936488,0.20872,0.079036,0.432247,0.37037,1
0.057979,0.928125,0.423583,0.641637,0.497305,0.201396,0.567922,0.666667,0.942974,0.019102,0.943537,0.139327,0.070129,0.360206,0.259259,1
0.057979,0.915625,0.427989,0.579092,0.501411,0.242273,0.558395,0.666667,0.952541,0.025206,0.952291,0.173541,0.085222,0.396226,0.296296,1
0.082275,0.322656,0.650826,0.838101,0.502585,0.464606,0.665057,1,0.452436,0.015494,0.436817,0.35564,0.124909,0.442539,0.444444,1
0.083932,0.342188,0.639495,0.794688,0.507865,0.409771,0.39837,1,0.452521,0.010527,0.434127,0.309906,0.107639,0.746141,1,1
